ら戳,丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖
2019/4/30,13:00:00,78.2,78.3,78.1,78.3,332
2019/4/30,13:15:00,78.2,78.5,78.1,78.1,1735
2019/5/2,09:00:00,78.3,78.5,78.1,78.4,394
2019/5/2,09:15:00,78.4,78.5,78.4,78.5,204
2019/5/2,09:30:00,78.4,78.5,78.4,78.4,267
2019/5/2,09:45:00,78.4,78.5,78.4,78.5,271
2019/5/2,10:00:00,78.5,78.5,78.4,78.5,185
2019/5/2,10:15:00,78.4,78.5,78.4,78.4,37
2019/5/2,10:30:00,78.4,78.6,78.4,78.6,439
2019/5/2,10:45:00,78.6,79,78.6,79,866
2019/5/2,11:00:00,79,79,78.9,78.9,265
2019/5/2,11:15:00,78.9,79,78.9,79,129
2019/5/2,11:30:00,78.9,79,78.9,79,133
2019/5/2,11:45:00,78.9,79,78.9,78.9,280
2019/5/2,12:00:00,78.9,79,78.8,78.8,362
2019/5/2,12:15:00,78.8,78.9,78.8,78.9,65
2019/5/2,12:30:00,78.8,78.9,78.8,78.9,177
2019/5/2,12:45:00,78.9,78.9,78.8,78.9,106
2019/5/2,13:00:00,78.8,78.9,78.8,78.9,452
2019/5/2,13:15:00,78.9,79,78.6,79,1144
2019/5/3,09:00:00,78.9,78.9,78.7,78.7,194
2019/5/3,09:15:00,78.7,78.9,78.7,78.9,289
2019/5/3,09:30:00,78.9,78.9,78.9,78.9,166
2019/5/3,09:45:00,78.9,78.9,78.8,78.8,34
2019/5/3,10:00:00,78.8,78.9,78.8,78.9,98
2019/5/3,10:15:00,78.9,78.9,78.8,78.9,86
2019/5/3,10:30:00,78.9,78.9,78.8,78.9,142
2019/5/3,10:45:00,78.9,79,78.9,78.9,133
2019/5/3,11:00:00,78.9,79,78.9,78.9,58
2019/5/3,11:15:00,78.9,79,78.9,79,87
2019/5/3,11:30:00,78.9,79,78.9,78.9,267
2019/5/3,11:45:00,78.9,78.9,78.8,78.9,132
2019/5/3,12:00:00,78.8,78.9,78.8,78.8,112
2019/5/3,12:15:00,78.8,78.9,78.8,78.8,59
2019/5/3,12:30:00,78.8,78.9,78.8,78.8,87
2019/5/3,12:45:00,78.8,78.9,78.8,78.8,113
2019/5/3,13:00:00,78.8,78.9,78.7,78.7,206
2019/5/3,13:15:00,78.7,78.8,78.7,78.8,393
2019/5/6,09:00:00,78.1,78.1,77.7,78,590
2019/5/6,09:15:00,78,78,77.6,77.7,837
2019/5/6,09:30:00,77.8,77.9,77.7,77.8,316
2019/5/6,09:45:00,77.9,77.9,77.8,77.9,79
2019/5/6,10:00:00,77.9,77.9,77.8,77.8,291
2019/5/6,10:15:00,77.9,77.9,77.7,77.7,501
2019/5/6,10:30:00,77.8,77.8,77.6,77.6,539
2019/5/6,10:45:00,77.7,77.7,77.5,77.5,483
2019/5/6,11:00:00,77.6,77.6,77.5,77.6,226
2019/5/6,11:15:00,77.6,77.7,77.5,77.7,206
2019/5/6,11:30:00,77.7,77.7,77.6,77.6,85
2019/5/6,11:45:00,77.7,77.7,77.6,77.6,151
2019/5/6,12:00:00,77.6,77.7,77.6,77.6,84
2019/5/6,12:15:00,77.7,77.7,77.6,77.7,113
2019/5/6,12:30:00,77.7,77.8,77.6,77.8,110
2019/5/6,12:45:00,77.8,77.8,77.7,77.8,112
2019/5/6,13:00:00,77.8,77.9,77.8,77.8,154
2019/5/6,13:15:00,77.9,78,77.8,78,481
2019/5/7,09:00:00,78,78,77.9,78,246
2019/5/7,09:15:00,78,78.2,78,78.1,603
2019/5/7,09:30:00,78.1,78.3,78.1,78.3,139
2019/5/7,09:45:00,78.3,78.3,78.2,78.3,61
2019/5/7,10:00:00,78.3,78.4,78.2,78.4,192
2019/5/7,10:15:00,78.4,78.4,78.3,78.3,93
2019/5/7,10:30:00,78.3,78.5,78.3,78.4,152
2019/5/7,10:45:00,78.5,78.5,78.4,78.4,130
2019/5/7,11:00:00,78.4,78.5,78.4,78.5,114
2019/5/7,11:15:00,78.5,78.5,78.3,78.3,381
2019/5/7,11:30:00,78.3,78.4,78.3,78.4,64
2019/5/7,11:45:00,78.4,78.4,78.3,78.3,267
2019/5/7,12:00:00,78.3,78.4,78.2,78.3,60
2019/5/7,12:15:00,78.3,78.3,78.2,78.3,125
2019/5/7,12:30:00,78.3,78.4,78.2,78.3,223
2019/5/7,12:45:00,78.3,78.4,78.2,78.3,112
2019/5/7,13:00:00,78.3,78.3,78.2,78.3,270
2019/5/7,13:15:00,78.3,78.3,78,78.2,1562
2019/5/8,09:00:00,77.6,77.8,77.5,77.7,595
2019/5/8,09:15:00,77.7,77.9,77.6,77.9,360
2019/5/8,09:30:00,77.9,77.9,77.8,77.9,129
2019/5/8,09:45:00,77.9,78,77.8,77.9,236
2019/5/8,10:00:00,77.9,77.9,77.7,77.7,499
2019/5/8,10:15:00,77.8,77.9,77.7,77.9,469
2019/5/8,10:30:00,77.9,77.9,77.8,77.8,154
2019/5/8,10:45:00,77.9,77.9,77.8,77.9,375
2019/5/8,11:00:00,77.9,77.9,77.8,77.9,173
2019/5/8,11:15:00,77.8,77.9,77.8,77.9,167
2019/5/8,11:30:00,77.9,77.9,77.8,77.9,154
2019/5/8,11:45:00,77.9,77.9,77.8,77.8,205
2019/5/8,12:00:00,77.8,77.9,77.7,77.8,399
2019/5/8,12:15:00,77.8,77.8,77.7,77.8,447
2019/5/8,12:30:00,77.8,77.9,77.8,77.9,280
2019/5/8,12:45:00,77.9,77.9,77.8,77.9,339
2019/5/8,13:00:00,77.9,77.9,77.8,77.9,380
2019/5/8,13:15:00,77.9,78,77.6,77.6,1477
2019/5/9,09:00:00,77.1,77.4,77.1,77.4,786
2019/5/9,09:15:00,77.4,77.5,77.3,77.4,534
2019/5/9,09:30:00,77.4,77.5,77.4,77.5,233
2019/5/9,09:45:00,77.5,77.5,77.2,77.3,510
2019/5/9,10:00:00,77.2,77.3,77.1,77.1,691
2019/5/9,10:15:00,77.2,77.2,76.8,76.8,1950
2019/5/9,10:30:00,76.8,77,76.8,77,675
2019/5/9,10:45:00,77,77,76.9,77,412
2019/5/9,11:00:00,76.9,77,76.9,77,292
2019/5/9,11:15:00,77,77,76.9,77,279
2019/5/9,11:30:00,77,77.2,76.9,77.1,394
2019/5/9,11:45:00,77.2,77.2,77.1,77.1,156
2019/5/9,12:00:00,77.1,77.2,77.1,77.2,98
2019/5/9,12:15:00,77.1,77.2,77,77,210
2019/5/9,12:30:00,77.1,77.1,77,77,251
2019/5/9,12:45:00,77.1,77.1,77,77,297
2019/5/9,13:00:00,77.1,77.1,76.9,76.9,322
2019/5/9,13:15:00,76.9,77.2,76.8,76.8,1360
2019/5/10,09:00:00,77,77.5,77,77.3,219
2019/5/10,09:15:00,77.4,77.7,77.4,77.6,279
2019/5/10,09:30:00,77.6,77.8,77.5,77.7,613
2019/5/10,09:45:00,77.7,78.1,77.7,77.9,595
2019/5/10,10:00:00,77.9,77.9,77.8,77.8,179
2019/5/10,10:15:00,77.8,77.9,77.6,77.7,222
2019/5/10,10:30:00,77.7,77.7,77.4,77.5,777
2019/5/10,10:45:00,77.5,77.8,77.5,77.7,390
2019/5/10,11:00:00,77.6,77.6,77.4,77.4,763
2019/5/10,11:15:00,77.5,77.6,77.3,77.6,439
2019/5/10,11:30:00,77.6,77.6,77.2,77.4,366
2019/5/10,11:45:00,77.3,77.4,77.3,77.3,135
2019/5/10,12:00:00,77.3,77.4,77.3,77.3,241
2019/5/10,12:15:00,77.3,77.3,77,77.1,363
2019/5/10,12:30:00,77,77.5,76.9,77.5,446
2019/5/10,12:45:00,77.5,77.5,77.2,77.5,352
2019/5/10,13:00:00,77.4,77.5,77.2,77.5,222
2019/5/10,13:15:00,77.4,77.5,77.2,77.2,303
2019/5/13,09:00:00,77,77.4,76.8,77.2,302
2019/5/13,09:15:00,77.3,77.6,77.2,77.5,232
2019/5/13,09:30:00,77.5,77.5,77.2,77.3,480
2019/5/13,09:45:00,77.3,77.5,77.2,77.3,350
2019/5/13,10:00:00,77.3,77.3,77.2,77.2,228
2019/5/13,10:15:00,77.3,77.3,77,77,547
2019/5/13,10:30:00,77,77,76.8,76.9,480
2019/5/13,10:45:00,76.8,76.9,76.8,76.8,580
2019/5/13,11:00:00,76.9,76.9,76.8,76.8,288
2019/5/13,11:15:00,76.9,76.9,76.5,76.5,623
2019/5/13,11:30:00,76.5,76.6,76.5,76.6,292
2019/5/13,11:45:00,76.6,76.6,76.5,76.5,274
2019/5/13,12:00:00,76.5,76.6,76.5,76.5,331
2019/5/13,12:15:00,76.6,76.6,76.5,76.5,315
2019/5/13,12:30:00,76.5,76.6,76.5,76.5,335
2019/5/13,12:45:00,76.5,76.6,76.4,76.4,541
2019/5/13,13:00:00,76.4,76.4,76.1,76.3,690
2019/5/13,13:15:00,76.3,76.4,76.3,76.4,725
2019/5/14,09:00:00,76,76.2,75.7,76.1,983
2019/5/14,09:15:00,76.1,76.4,76,76.4,523
2019/5/14,09:30:00,76.2,76.4,76.2,76.3,244
2019/5/14,09:45:00,76.2,76.4,76.2,76.4,403
2019/5/14,10:00:00,76.4,76.4,76.3,76.3,284
2019/5/14,10:15:00,76.4,76.4,76.3,76.4,626
2019/5/14,10:30:00,76.5,76.6,76.4,76.6,424
2019/5/14,10:45:00,76.6,76.6,76.4,76.4,256
2019/5/14,11:00:00,76.5,76.5,76.4,76.4,264
2019/5/14,11:15:00,76.4,76.5,76.3,76.4,236
2019/5/14,11:30:00,76.3,76.4,76.3,76.4,317
2019/5/14,11:45:00,76.4,76.5,76.3,76.4,581
2019/5/14,12:00:00,76.5,76.5,76.4,76.5,126
2019/5/14,12:15:00,76.4,76.5,76.4,76.5,293
2019/5/14,12:30:00,76.4,76.6,76.4,76.6,333
2019/5/14,12:45:00,76.6,76.6,76.5,76.5,274
2019/5/14,13:00:00,76.5,76.6,76.4,76.4,324
2019/5/14,13:15:00,76.5,76.5,76.3,76.3,2022
2019/5/15,09:00:00,76,76.6,76,76.6,471
2019/5/15,09:15:00,76.6,76.9,76.6,76.9,332
2019/5/15,09:30:00,76.8,77.1,76.7,77.1,197
2019/5/15,09:45:00,77.1,77.2,77.1,77.1,77
2019/5/15,10:00:00,77.1,77.1,76.9,77,123
2019/5/15,10:15:00,77,77.1,77,77,86
2019/5/15,10:30:00,77,77.1,76.9,76.9,96
2019/5/15,10:45:00,77,77,76.6,76.6,297
2019/5/15,11:00:00,76.7,76.8,76.6,76.8,321
2019/5/15,11:15:00,76.8,76.9,76.7,76.8,187
2019/5/15,11:30:00,76.7,76.9,76.7,76.8,356
2019/5/15,11:45:00,76.8,76.9,76.8,76.8,250
2019/5/15,12:00:00,76.8,76.9,76.7,76.8,245
2019/5/15,12:15:00,76.8,76.9,76.7,76.7,171
2019/5/15,12:30:00,76.7,76.8,76.7,76.7,238
2019/5/15,12:45:00,76.8,76.9,76.7,76.8,293
2019/5/15,13:00:00,76.8,76.8,76.7,76.7,188
2019/5/15,13:15:00,76.7,76.8,76.7,76.7,1244
2019/5/16,09:00:00,76.5,76.7,76.2,76.6,999
2019/5/16,09:15:00,76.5,77,76.5,76.9,126
2019/5/16,09:30:00,77,77,76.8,77,243
2019/5/16,09:45:00,76.9,77.1,76.9,77,206
2019/5/16,10:00:00,77,77,76.9,76.9,141
2019/5/16,10:15:00,76.9,77.1,76.9,77,254
2019/5/16,10:30:00,77,77.1,77,77.1,148
2019/5/16,10:45:00,77.2,77.4,77.1,77.3,314
2019/5/16,11:00:00,77.3,77.5,77.3,77.4,386
2019/5/16,11:15:00,77.4,77.5,77.3,77.3,232
2019/5/16,11:30:00,77.3,77.4,77.3,77.3,210
2019/5/16,11:45:00,77.3,77.4,77.3,77.3,235
2019/5/16,12:00:00,77.3,77.4,77.2,77.2,272
2019/5/16,12:15:00,77.2,77.4,77.2,77.3,298
2019/5/16,12:30:00,77.3,77.4,77.2,77.2,172
2019/5/16,12:45:00,77.2,77.3,77.2,77.3,366
2019/5/16,13:00:00,77.2,77.3,76.7,76.9,822
2019/5/16,13:15:00,76.9,76.9,76.6,76.6,1345
2019/5/17,09:00:00,76.9,77.1,76.8,76.9,140
2019/5/17,09:15:00,76.9,77,76.8,76.8,76
2019/5/17,09:30:00,76.8,76.9,76.8,76.8,115
2019/5/17,09:45:00,76.8,76.9,76.8,76.8,32
2019/5/17,10:00:00,76.8,76.9,76.8,76.9,68
2019/5/17,10:15:00,76.9,76.9,76.8,76.8,63
2019/5/17,10:30:00,76.8,76.8,76.5,76.5,242
2019/5/17,10:45:00,76.6,76.7,76.5,76.6,521
2019/5/17,11:00:00,76.6,76.7,76.5,76.5,351
2019/5/17,11:15:00,76.5,76.6,76.4,76.4,339
2019/5/17,11:30:00,76.4,76.6,76.4,76.6,255
2019/5/17,11:45:00,76.6,76.6,76.5,76.5,81
2019/5/17,12:00:00,76.5,76.6,76.5,76.5,99
2019/5/17,12:15:00,76.6,76.6,76.5,76.5,66
2019/5/17,12:30:00,76.5,76.6,76.4,76.4,332
2019/5/17,12:45:00,76.4,76.7,76.4,76.7,300
2019/5/17,13:00:00,76.6,76.7,76.6,76.7,115
2019/5/17,13:15:00,76.6,76.7,76.5,76.5,884
2019/5/20,09:00:00,77,77.2,76.8,77.2,240
2019/5/20,09:15:00,77.2,77.4,76.8,77.1,286
2019/5/20,09:30:00,77.1,77.3,76.9,76.9,302
2019/5/20,09:45:00,76.9,77,76.9,76.9,117
2019/5/20,10:00:00,76.9,77,76.8,77,207
2019/5/20,10:15:00,77,77.1,76.9,77.1,205
2019/5/20,10:30:00,77.2,77.2,76.9,77,288
2019/5/20,10:45:00,77,77.3,77,77.1,294
2019/5/20,11:00:00,77.1,77.1,77,77.1,213
2019/5/20,11:15:00,77.1,77.1,76.9,76.9,129
2019/5/20,11:30:00,76.9,77,76.9,76.9,174
2019/5/20,11:45:00,76.9,77.1,76.9,76.9,204
2019/5/20,12:00:00,76.9,77,76.9,76.9,69
2019/5/20,12:15:00,76.9,77.1,76.9,77,187
2019/5/20,12:30:00,77,77.1,77,77,178
2019/5/20,12:45:00,77.1,77.1,77,77,108
2019/5/20,13:00:00,77.1,77.3,77,77.3,303
2019/5/20,13:15:00,77.3,77.5,77.2,77.5,673
2019/5/21,09:00:00,77.9,78,77.5,77.8,614
2019/5/21,09:15:00,77.8,78,77.6,78,477
2019/5/21,09:30:00,77.9,78,77.9,78,328
2019/5/21,09:45:00,78,78.1,77.9,78.1,225
2019/5/21,10:00:00,78,78,77.7,77.9,99
2019/5/21,10:15:00,77.8,78,77.8,78,219
2019/5/21,10:30:00,78,78,77.9,78,312
2019/5/21,10:45:00,78,78.6,78,78.6,975
2019/5/21,11:00:00,78.6,78.7,78.4,78.6,502
2019/5/21,11:15:00,78.7,78.7,78.5,78.6,284
2019/5/21,11:30:00,78.6,78.7,78.6,78.7,298
2019/5/21,11:45:00,78.7,78.7,78.5,78.5,300
2019/5/21,12:00:00,78.6,78.6,78.3,78.4,243
2019/5/21,12:15:00,78.5,78.7,78.4,78.6,233
2019/5/21,12:30:00,78.6,78.7,78.5,78.5,245
2019/5/21,12:45:00,78.6,78.7,78.5,78.7,250
2019/5/21,13:00:00,78.7,78.7,78.5,78.6,218
2019/5/21,13:15:00,78.6,78.6,78.5,78.6,546
2019/5/22,09:00:00,77.4,78.4,77.4,78.1,965
2019/5/22,09:15:00,78,78.2,77.8,77.8,195
2019/5/22,09:30:00,77.9,77.9,77.6,77.8,400
2019/5/22,09:45:00,77.7,77.9,77.7,77.9,152
2019/5/22,10:00:00,77.8,77.9,77.8,77.9,55
2019/5/22,10:15:00,77.8,78,77.8,77.9,141
2019/5/22,10:30:00,77.9,78,77.7,77.8,89
2019/5/22,10:45:00,77.8,77.8,77.7,77.8,72
2019/5/22,11:00:00,77.8,77.8,77.7,77.7,102
2019/5/22,11:15:00,77.7,77.8,77.7,77.8,89
2019/5/22,11:30:00,77.7,77.7,77.6,77.7,134
2019/5/22,11:45:00,77.6,77.7,77.6,77.7,148
2019/5/22,12:00:00,77.7,77.8,77.7,77.8,139
2019/5/22,12:15:00,77.7,77.8,77.6,77.8,144
2019/5/22,12:30:00,77.8,77.8,77.6,77.6,77
2019/5/22,12:45:00,77.7,77.8,77.6,77.8,124
2019/5/22,13:00:00,77.8,78,77.7,77.8,186
2019/5/22,13:15:00,77.8,77.8,77.5,77.5,815
2019/5/23,09:00:00,77.9,77.9,77.4,77.5,252
2019/5/23,09:15:00,77.5,77.6,77.4,77.4,93
2019/5/23,09:30:00,77.5,77.6,77.3,77.6,95
2019/5/23,09:45:00,77.5,77.5,77.3,77.5,57
2019/5/23,10:00:00,77.4,77.5,77.3,77.4,1110
2019/5/23,10:15:00,77.3,77.5,77.3,77.4,168
2019/5/23,10:30:00,77.4,77.5,77.3,77.3,50
2019/5/23,10:45:00,77.3,77.4,77.3,77.3,71
2019/5/23,11:00:00,77.4,77.4,77.3,77.3,397
2019/5/23,11:15:00,77.4,77.5,77.3,77.4,904
2019/5/23,11:30:00,77.3,77.5,77.3,77.5,72
2019/5/23,11:45:00,77.5,77.5,77.4,77.4,30
2019/5/23,12:00:00,77.4,77.5,77.4,77.5,62
2019/5/23,12:15:00,77.4,77.6,77.4,77.6,102
2019/5/23,12:30:00,77.6,77.7,77.6,77.7,75
2019/5/23,12:45:00,77.7,77.8,77.6,77.8,146
2019/5/23,13:00:00,77.8,77.8,77.6,77.7,82
2019/5/23,13:15:00,77.7,77.9,77.6,77.9,723
2019/5/24,09:00:00,77.9,78,77.6,77.8,319
2019/5/24,09:15:00,77.8,78,77.8,78,140
2019/5/24,09:30:00,78,78,77.8,77.9,92
2019/5/24,09:45:00,77.8,77.9,77.8,77.8,56
2019/5/24,10:00:00,77.9,77.9,77.6,77.7,713
2019/5/24,10:15:00,77.7,77.8,77.6,77.7,1103
2019/5/24,10:30:00,77.7,77.7,77.6,77.6,631
2019/5/24,10:45:00,77.7,77.7,77.6,77.6,159
2019/5/24,11:00:00,77.7,77.8,77.7,77.7,100
2019/5/24,11:15:00,77.7,77.8,77.6,77.7,75
2019/5/24,11:30:00,77.7,77.7,77.7,77.7,65
2019/5/24,11:45:00,77.7,77.8,77.6,77.8,70
2019/5/24,12:00:00,77.6,77.9,77.6,77.8,99
2019/5/24,12:15:00,77.9,77.9,77.8,77.9,126
2019/5/24,12:30:00,77.9,78,77.8,77.9,130
2019/5/24,12:45:00,77.9,77.9,77.8,77.9,93
2019/5/24,13:00:00,77.9,77.9,77.7,77.7,226
2019/5/24,13:15:00,77.8,77.8,77.6,77.6,374
2019/5/27,09:00:00,78,78,77.8,77.8,53
2019/5/27,09:15:00,77.8,77.9,77.8,77.9,49
2019/5/27,09:30:00,77.8,78,77.8,77.9,97
2019/5/27,09:45:00,78,78.1,77.9,78,349
2019/5/27,10:00:00,77.9,78.1,77.9,78.1,2225
2019/5/27,10:15:00,78.1,78.1,78,78.1,236
2019/5/27,10:30:00,78.1,78.2,78.1,78.1,122
2019/5/27,10:45:00,78.2,78.2,78.1,78.2,112
2019/5/27,11:00:00,78.1,78.1,77.9,77.9,266
2019/5/27,11:15:00,78,78.2,77.9,78.2,194
2019/5/27,11:30:00,78.2,78.3,78.2,78.2,71
2019/5/27,11:45:00,78.2,78.3,78.2,78.3,40
2019/5/27,12:00:00,78.3,78.3,78.2,78.2,61
2019/5/27,12:15:00,78.2,78.3,78.2,78.2,71
2019/5/27,12:30:00,78.2,78.3,78.2,78.2,93
2019/5/27,12:45:00,78.2,78.3,78.2,78.2,72
2019/5/27,13:00:00,78.2,78.5,78.2,78.5,475
2019/5/27,13:15:00,78.5,78.5,78.1,78.4,336
2019/5/28,09:00:00,78.4,78.5,78.4,78.4,121
2019/5/28,09:15:00,78.4,78.4,78.3,78.4,91
2019/5/28,09:30:00,78.4,78.4,78.3,78.3,66
2019/5/28,09:45:00,78.4,78.4,78.2,78.2,146
2019/5/28,10:00:00,78.2,78.3,78.2,78.2,530
2019/5/28,10:15:00,78.2,78.2,78.1,78.1,193
2019/5/28,10:30:00,78.1,78.2,78.1,78.2,44
2019/5/28,10:45:00,78.1,78.2,78.1,78.1,1411
2019/5/28,11:00:00,78.1,78.2,78.1,78.1,573
2019/5/28,11:15:00,78.1,78.2,78.1,78.1,90
2019/5/28,11:30:00,78.1,78.2,78.1,78.1,93
2019/5/28,11:45:00,78.1,78.2,78.1,78.1,78
2019/5/28,12:00:00,78.2,78.2,78.1,78.1,34
2019/5/28,12:15:00,78.1,78.3,78.1,78.3,130
2019/5/28,12:30:00,78.3,78.4,78.3,78.4,108
2019/5/28,12:45:00,78.4,78.4,78.3,78.4,59
2019/5/28,13:00:00,78.4,78.4,78.3,78.4,142
2019/5/28,13:15:00,78.4,78.6,78.3,78.4,12907
2019/5/29,09:00:00,77.3,78,77.3,77.9,736
2019/5/29,09:15:00,77.9,78.1,77.9,78,91
2019/5/29,09:30:00,77.9,78,77.9,78,37
2019/5/29,09:45:00,78,78.2,77.9,78.1,140
2019/5/29,10:00:00,78.1,78.1,77.9,77.9,444
2019/5/29,10:15:00,78,78.1,78,78.1,184
2019/5/29,10:30:00,78,78.1,77.8,77.9,1305
2019/5/29,10:45:00,77.9,77.9,77.8,77.8,382
2019/5/29,11:00:00,77.8,77.8,77.7,77.7,177
2019/5/29,11:15:00,77.7,77.8,77.7,77.7,122
2019/5/29,11:30:00,77.7,77.8,77.7,77.7,56
2019/5/29,11:45:00,77.8,77.8,77.7,77.8,51
2019/5/29,12:00:00,77.8,77.9,77.7,77.9,122
2019/5/29,12:15:00,77.9,77.9,77.7,77.8,51
2019/5/29,12:30:00,77.7,77.9,77.7,77.8,112
2019/5/29,12:45:00,77.8,77.8,77.7,77.8,68
2019/5/29,13:00:00,77.8,77.8,77.4,77.5,1539
2019/5/29,13:15:00,77.4,77.5,77.3,77.5,1244
2019/5/30,09:00:00,77.4,77.9,77.4,77.8,278
2019/5/30,09:15:00,77.8,78.1,77.8,78,481
2019/5/30,09:30:00,78,78.1,77.7,77.7,205
2019/5/30,09:45:00,77.8,77.8,77.7,77.7,99
2019/5/30,10:00:00,77.7,77.8,77.6,77.6,192
2019/5/30,10:15:00,77.6,77.7,77.5,77.6,257
2019/5/30,10:30:00,77.6,77.7,77.6,77.6,55
2019/5/30,10:45:00,77.7,77.8,77.6,77.8,111
2019/5/30,11:00:00,77.8,77.8,77.7,77.8,43
2019/5/30,11:15:00,77.8,77.8,77.5,77.5,230
2019/5/30,11:30:00,77.6,77.7,77.6,77.6,43
2019/5/30,11:45:00,77.7,77.8,77.6,77.8,120
2019/5/30,12:00:00,77.8,78,77.8,77.9,78
2019/5/30,12:15:00,77.9,78,77.9,77.9,79
2019/5/30,12:30:00,77.9,77.9,77.6,77.6,144
2019/5/30,12:45:00,77.7,77.8,77.7,77.7,148
2019/5/30,13:00:00,77.8,78,77.7,77.9,390
2019/5/30,13:15:00,78,78,77.8,77.8,1009
2019/5/31,09:00:00,77.4,78.1,77.4,77.8,518
2019/5/31,09:15:00,77.7,78.2,77.7,78.2,154
2019/5/31,09:30:00,78.2,78.2,78,78.2,139
2019/5/31,09:45:00,78.1,78.4,78.1,78.4,357
2019/5/31,10:00:00,78.4,78.4,78,78.2,159
2019/5/31,10:15:00,78.2,78.2,78,78.1,70
2019/5/31,10:30:00,78.1,78.2,78,78.2,107
2019/5/31,10:45:00,78.2,78.3,78.1,78.3,145
2019/5/31,11:00:00,78.3,78.3,78.1,78.2,148
2019/5/31,11:15:00,78.2,78.3,78.1,78.2,108
2019/5/31,11:30:00,78.1,78.3,78.1,78.3,111
2019/5/31,11:45:00,78.2,78.3,78.2,78.3,152
2019/5/31,12:00:00,78.3,78.3,78.2,78.3,57
