ら戳,丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖
2019/5/15,09:45:00,299,300.5,299,300,193
2019/5/15,10:00:00,300,300.5,300,300,33
2019/5/15,10:15:00,300,300.5,299.5,300.5,68
2019/5/15,10:30:00,300,300.5,300,300.5,14
2019/5/15,10:45:00,300,300.5,300,300,32
2019/5/15,11:00:00,300,300.5,300,300,27
2019/5/15,11:15:00,300,300.5,300,300.5,22
2019/5/15,11:30:00,300,300.5,300,300.5,54
2019/5/15,11:45:00,300.5,300.5,300,300,33
2019/5/15,12:00:00,300,300.5,300,300,48
2019/5/15,12:15:00,300,300.5,300,300,46
2019/5/15,12:30:00,300,300.5,300,300.5,35
2019/5/15,12:45:00,300.5,300.5,300,300,173
2019/5/15,13:00:00,300,300.5,300,300,75
2019/5/15,13:15:00,300,301,299.5,300,233
2019/5/16,09:00:00,297.5,299,297.5,298.5,127
2019/5/16,09:15:00,298.5,299,298.5,299,25
2019/5/16,09:30:00,299.5,300,298.5,298.5,42
2019/5/16,09:45:00,299,299.5,299,299,51
2019/5/16,10:00:00,299.5,299.5,299,299.5,5
2019/5/16,10:15:00,299.5,299.5,299,299,14
2019/5/16,10:30:00,299.5,299.5,299,299.5,28
2019/5/16,10:45:00,299,299.5,299,299,12
2019/5/16,11:00:00,299,299.5,298.5,299,27
2019/5/16,11:15:00,298.5,300,298.5,299.5,30
2019/5/16,11:30:00,299,299.5,299,299,6
2019/5/16,11:45:00,299.5,299.5,299,299,25
2019/5/16,12:00:00,299.5,300,299,300,24
2019/5/16,12:15:00,299,299.5,299,299,31
2019/5/16,12:30:00,299.5,300,299,300,37
2019/5/16,12:45:00,300,300,299,299,37
2019/5/16,13:00:00,299,299.5,298.5,299.5,97
2019/5/16,13:15:00,299.5,299.5,298.5,298.5,225
2019/5/17,09:00:00,297.5,299.5,297,298.5,61
2019/5/17,09:15:00,298.5,298.5,298,298,25
2019/5/17,09:30:00,298,298.5,298,298,32
2019/5/17,09:45:00,298,298,297.5,297.5,30
2019/5/17,10:00:00,298,298.5,298,298,31
2019/5/17,10:15:00,298,298.5,298,298.5,11
2019/5/17,10:30:00,298,298.5,298,298,16
2019/5/17,10:45:00,298,298,297.5,298,18
2019/5/17,11:00:00,297.5,298,297.5,297.5,19
2019/5/17,11:15:00,297.5,298,297.5,297.5,18
2019/5/17,11:30:00,297.5,298,297.5,297.5,23
2019/5/17,11:45:00,297.5,298.5,297.5,298,66
2019/5/17,12:00:00,298,298.5,298,298,21
2019/5/17,12:15:00,298,298,298,298,16
2019/5/17,12:30:00,298.5,298.5,297,297.5,88
2019/5/17,12:45:00,298,298.5,297.5,298,42
2019/5/17,13:00:00,298,298.5,297.5,298,40
2019/5/17,13:15:00,298,298.5,297.5,298,152
2019/5/20,09:00:00,298,303,298,302.5,261
2019/5/20,09:15:00,302.5,302.5,301,302,66
2019/5/20,09:30:00,302,302.5,302,302,98
2019/5/20,09:45:00,302.5,303,301.5,301.5,82
2019/5/20,10:00:00,302,302,301,301.5,53
2019/5/20,10:15:00,301.5,302.5,301.5,302.5,79
2019/5/20,10:30:00,302.5,304,302,303.5,360
2019/5/20,10:45:00,303.5,305,303.5,304.5,182
2019/5/20,11:00:00,305,305,304,304.5,113
2019/5/20,11:15:00,304.5,305,304,304,45
2019/5/20,11:30:00,304,304.5,304,304.5,45
2019/5/20,11:45:00,304.5,305,304,304.5,117
2019/5/20,12:00:00,304,304.5,304,304,18
2019/5/20,12:15:00,304,304.5,304,304,40
2019/5/20,12:30:00,304,304,303.5,303.5,80
2019/5/20,12:45:00,304,304,303,303.5,51
2019/5/20,13:00:00,303.5,304,303,303.5,114
2019/5/20,13:15:00,303.5,304.5,303.5,304.5,130
2019/5/21,09:00:00,305,310.5,305,310,423
2019/5/21,09:15:00,310.5,315,310.5,314.5,574
2019/5/21,09:30:00,314,316,313.5,316,644
2019/5/21,09:45:00,316.5,318,316,317,456
2019/5/21,10:00:00,317,317,314,314.5,204
2019/5/21,10:15:00,314.5,315.5,314,315,158
2019/5/21,10:30:00,315,316,314.5,314.5,190
2019/5/21,10:45:00,314.5,315.5,314.5,315.5,219
2019/5/21,11:00:00,315,315.5,313.5,313.5,261
2019/5/21,11:15:00,313.5,315.5,313.5,315.5,151
2019/5/21,11:30:00,315,316.5,315,316,190
2019/5/21,11:45:00,316,316.5,316,316.5,141
2019/5/21,12:00:00,316.5,316.5,316,316.5,98
2019/5/21,12:15:00,316.5,316.5,313.5,314,304
2019/5/21,12:30:00,314,316.5,314,316,146
2019/5/21,12:45:00,316,316.5,315.5,315.5,127
2019/5/21,13:00:00,315.5,315.5,314,314.5,86
2019/5/21,13:15:00,314.5,315.5,313,315.5,200
2019/5/22,09:00:00,312,313.5,310,310.5,235
2019/5/22,09:15:00,310.5,311.5,308.5,308.5,193
2019/5/22,09:30:00,309,309.5,307.5,309,156
2019/5/22,09:45:00,308.5,309.5,308.5,309.5,35
2019/5/22,10:00:00,309.5,309.5,309.5,309.5,19
2019/5/22,10:15:00,309.5,309.5,309,309.5,38
2019/5/22,10:30:00,309.5,309.5,309,309.5,29
2019/5/22,10:45:00,309.5,309.5,309,309.5,14
2019/5/22,11:00:00,309.5,309.5,309,309.5,15
2019/5/22,11:15:00,309.5,309.5,309,309.5,34
2019/5/22,11:30:00,309.5,309.5,309,309,22
2019/5/22,11:45:00,309,309.5,309,309.5,17
2019/5/22,12:00:00,309.5,309.5,308,308,89
2019/5/22,12:15:00,308,308.5,308,308.5,24
2019/5/22,12:30:00,308,308.5,308,308,35
2019/5/22,12:45:00,308.5,308.5,307.5,308.5,146
2019/5/22,13:00:00,309,309,308.5,308.5,26
2019/5/22,13:15:00,308.5,308.5,306.5,306.5,177
2019/5/23,09:00:00,308,308,304.5,305.5,138
2019/5/23,09:15:00,305.5,306,305.5,305.5,20
2019/5/23,09:30:00,305.5,305.5,305,305,44
2019/5/23,09:45:00,305.5,305.5,305,305.5,21
2019/5/23,10:00:00,305.5,307.5,305.5,307,62
2019/5/23,10:15:00,307.5,308,307.5,308,23
2019/5/23,10:30:00,308,308,306.5,306.5,41
2019/5/23,10:45:00,306,306,305.5,306,23
2019/5/23,11:00:00,306,306,305.5,305.5,11
2019/5/23,11:15:00,305.5,306,305.5,306,13
2019/5/23,11:30:00,306,306,305,305.5,24
2019/5/23,11:45:00,305,305.5,305,305.5,17
2019/5/23,12:00:00,305.5,307.5,305.5,307.5,54
2019/5/23,12:15:00,307.5,307.5,306.5,306.5,44
2019/5/23,12:30:00,307,307.5,306.5,307.5,43
2019/5/23,12:45:00,306.5,307,306.5,306.5,20
2019/5/23,13:00:00,307,307,306,306,36
2019/5/23,13:15:00,306,307.5,306,306,125
2019/5/24,09:00:00,307,307,306.5,306.5,53
2019/5/24,09:15:00,306.5,307.5,306,306.5,46
2019/5/24,09:30:00,306.5,307,304.5,304.5,49
2019/5/24,09:45:00,304.5,305,303,303,72
2019/5/24,10:00:00,303,303,301.5,301.5,68
2019/5/24,10:15:00,301.5,302,301.5,302,59
2019/5/24,10:30:00,302,303.5,302,303,55
2019/5/24,10:45:00,303,303.5,303,303.5,36
2019/5/24,11:00:00,303,304,303,303,24
2019/5/24,11:15:00,303,303.5,302.5,303,39
2019/5/24,11:30:00,303,303.5,302.5,303,35
2019/5/24,11:45:00,303.5,303.5,303,303,17
2019/5/24,12:00:00,303,303.5,303,303,25
2019/5/24,12:15:00,303,303,303,303,25
2019/5/24,12:30:00,303,303.5,303,303,26
2019/5/24,12:45:00,303,303.5,303,303,27
2019/5/24,13:00:00,303.5,303.5,302.5,303.5,87
2019/5/24,13:15:00,303.5,304.5,303,303,109
2019/5/27,09:00:00,305.5,306.5,305,305.5,53
2019/5/27,09:15:00,305.5,306,305,305,35
2019/5/27,09:30:00,305,309,305,308.5,93
2019/5/27,09:45:00,309,310,309,309,54
2019/5/27,10:00:00,309.5,309.5,308,308,35
2019/5/27,10:15:00,308,308.5,307,307.5,22
2019/5/27,10:30:00,307.5,308,307.5,308,22
2019/5/27,10:45:00,307.5,309,307.5,309,28
2019/5/27,11:00:00,308,308.5,308,308,5
2019/5/27,11:15:00,308,308.5,307.5,308,39
2019/5/27,11:30:00,308,308.5,308,308,20
2019/5/27,11:45:00,308,308,307.5,308,42
2019/5/27,12:00:00,307.5,308,307.5,308,12
2019/5/27,12:15:00,308,309,307.5,308.5,33
2019/5/27,12:30:00,308.5,309,308.5,309,25
2019/5/27,12:45:00,309,309,308.5,308.5,36
2019/5/27,13:00:00,308.5,309,308,308,33
2019/5/27,13:15:00,308.5,309,308,308,157
2019/5/28,09:00:00,309,309.5,309,309.5,60
2019/5/28,09:15:00,309.5,310,308.5,309,35
2019/5/28,09:30:00,309,309,308,308,23
2019/5/28,09:45:00,308,309,307.5,308,21
2019/5/28,10:00:00,308,308,307.5,308,6
2019/5/28,10:15:00,308,308,307,307,21
2019/5/28,10:30:00,307,308,307,308,13
2019/5/28,10:45:00,308,308,307.5,308,30
2019/5/28,11:00:00,308,308,307.5,308,9
2019/5/28,11:15:00,308,308,307.5,308,20
2019/5/28,11:30:00,308,308,307.5,307.5,24
2019/5/28,11:45:00,307.5,308.5,307.5,308.5,24
2019/5/28,12:00:00,308.5,309,308.5,309,27
2019/5/28,12:15:00,308.5,309,308.5,309,41
2019/5/28,12:30:00,309,309.5,308.5,308.5,50
2019/5/28,12:45:00,308.5,309,308,309,30
2019/5/28,13:00:00,308.5,309,307.5,307.5,101
2019/5/28,13:15:00,307.5,308,304,304,1795
2019/5/29,09:00:00,304,304.5,302,304,114
2019/5/29,09:15:00,304.5,304.5,304,304,16
2019/5/29,09:30:00,304,304.5,303.5,304,23
2019/5/29,09:45:00,303.5,304.5,303.5,304,17
2019/5/29,10:00:00,304.5,306.5,304,306,50
2019/5/29,10:15:00,306,306,305,306,22
2019/5/29,10:30:00,306,306,305.5,306,19
2019/5/29,10:45:00,306.5,306.5,306,306.5,23
2019/5/29,11:00:00,306.5,306.5,306,306.5,16
2019/5/29,11:15:00,306.5,307,306.5,307,27
2019/5/29,11:30:00,307,307,306.5,307,23
2019/5/29,11:45:00,306.5,307,306.5,307,31
2019/5/29,12:00:00,307,307,306.5,307,22
2019/5/29,12:15:00,307,307,306.5,307,20
2019/5/29,12:30:00,307,307,305,305,80
2019/5/29,12:45:00,305,305,304,304,33
2019/5/29,13:00:00,304.5,304.5,303,303,78
2019/5/29,13:15:00,303.5,305,303,305,151
2019/5/30,09:00:00,304,306,304,304,56
2019/5/30,09:15:00,304,306.5,304,306.5,32
2019/5/30,09:30:00,306.5,306.5,304,304,88
2019/5/30,09:45:00,304,304,303.5,303.5,34
2019/5/30,10:00:00,303.5,304,303.5,303.5,24
2019/5/30,10:15:00,303.5,303.5,303.5,303.5,9
2019/5/30,10:30:00,303.5,304,303.5,303.5,16
2019/5/30,10:45:00,303.5,304,303.5,303.5,26
2019/5/30,11:00:00,303.5,304,303.5,303.5,11
2019/5/30,11:15:00,303.5,304,303.5,303.5,11
2019/5/30,11:30:00,304,304,303.5,303.5,12
2019/5/30,11:45:00,303.5,304,303.5,303.5,21
2019/5/30,12:00:00,303.5,303.5,303,303,46
2019/5/30,12:15:00,303.5,303.5,303,303.5,25
2019/5/30,12:30:00,303,303.5,303,303,48
2019/5/30,12:45:00,303,303.5,302.5,302.5,46
2019/5/30,13:00:00,302.5,303.5,302.5,303.5,72
2019/5/30,13:15:00,303.5,304,303,303,269
2019/5/31,09:00:00,302,303,300.5,300.5,93
2019/5/31,09:15:00,300.5,302,300,301,70
2019/5/31,09:30:00,301,301.5,300,300.5,80
2019/5/31,09:45:00,300,301.5,300,300.5,51
2019/5/31,10:00:00,301.5,301.5,300,301,70
2019/5/31,10:15:00,301,301.5,300,300,37
2019/5/31,10:30:00,300.5,301,300.5,300.5,26
2019/5/31,10:45:00,300.5,301,300.5,301,41
2019/5/31,11:00:00,300.5,301,300,300.5,48
2019/5/31,11:15:00,301,301,300,300,54
2019/5/31,11:30:00,300.5,301,300,300.5,63
2019/5/31,11:45:00,300.5,301,300,300.5,41
2019/5/31,12:00:00,301,301,300,300,72
2019/5/31,12:15:00,300,300.5,300,300.5,32
2019/5/31,12:30:00,300.5,300.5,300,300.5,84
2019/5/31,12:45:00,300.5,300.5,300,300.5,49
2019/5/31,13:00:00,300.5,300.5,300,300,342
2019/5/31,13:15:00,299.5,301,299,301,538
2019/6/3,09:00:00,300,304,300,302,137
2019/6/3,09:15:00,302,302,301,301,75
2019/6/3,09:30:00,301,301.5,300.5,301,34
2019/6/3,09:45:00,301,301.5,301,301,33
2019/6/3,10:00:00,301,301.5,301,301,32
2019/6/3,10:15:00,301,301.5,301,301,40
2019/6/3,10:30:00,301.5,301.5,301,301,27
2019/6/3,10:45:00,301.5,302,301,301.5,42
2019/6/3,11:00:00,301.5,302,301,301,39
2019/6/3,11:15:00,301,302,301,301.5,40
2019/6/3,11:30:00,301.5,302,301.5,301.5,28
2019/6/3,11:45:00,301.5,302,301.5,301.5,30
2019/6/3,12:00:00,301.5,301.5,301,301,33
2019/6/3,12:15:00,301.5,301.5,301,301,42
2019/6/3,12:30:00,301,301.5,301,301,28
2019/6/3,12:45:00,301,302,301,302,57
2019/6/3,13:00:00,301.5,302,301,301.5,44
2019/6/3,13:15:00,301.5,304,301.5,304,329
2019/6/4,09:00:00,302,303.5,302,303,43
2019/6/4,09:15:00,303,303.5,303,303,16
2019/6/4,09:30:00,303.5,303.5,303.5,303.5,5
2019/6/4,09:45:00,303.5,303.5,303,303.5,15
2019/6/4,10:00:00,303.5,303.5,303,303,32
2019/6/4,10:15:00,303,303,303,303,6
2019/6/4,10:30:00,303.5,303.5,303,303.5,10
2019/6/4,10:45:00,303.5,303.5,302.5,302.5,42
2019/6/4,11:00:00,302.5,302.5,302.5,302.5,13
2019/6/4,11:15:00,302.5,302.5,302.5,302.5,10
2019/6/4,11:30:00,302.5,303.5,302.5,303.5,20
2019/6/4,11:45:00,303.5,303.5,303,303.5,27
2019/6/4,12:00:00,303.5,304,303.5,303.5,22
2019/6/4,12:15:00,303.5,303.5,303,303.5,22
2019/6/4,12:30:00,303.5,303.5,303.5,303.5,12
2019/6/4,12:45:00,303.5,304,303.5,303.5,22
2019/6/4,13:00:00,303.5,305.5,303.5,305,110
2019/6/4,13:15:00,304.5,305,304,304.5,193
2019/6/5,09:00:00,303,305.5,303,304,63
2019/6/5,09:15:00,304,305,304,305,45
2019/6/5,09:30:00,305.5,305.5,304,304,37
2019/6/5,09:45:00,304,305,304,304.5,31
2019/6/5,10:00:00,304.5,305,304.5,305,9
2019/6/5,10:15:00,305,305,304.5,304.5,28
2019/6/5,10:30:00,305,305,304.5,305,16
2019/6/5,10:45:00,304.5,304.5,304,304,48
2019/6/5,11:00:00,304,304.5,304,304.5,18
2019/6/5,11:15:00,304.5,304.5,304,304,11
2019/6/5,11:30:00,304,304.5,304,304,14
2019/6/5,11:45:00,304,304.5,304,304,23
2019/6/5,12:00:00,304,304.5,303.5,303.5,37
2019/6/5,12:15:00,303.5,303.5,303.5,303.5,19
2019/6/5,12:30:00,303.5,304,303,303,20
