ら戳,丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖
2019/4/24,09:00:00,112.5,112.5,112,112,292
2019/4/24,09:15:00,112,112.5,112,112.5,771
2019/4/24,09:30:00,112,112.5,112,112,139
2019/4/24,09:45:00,112,112.5,112,112,102
2019/4/24,10:00:00,112,112.5,112,112,146
2019/4/24,10:15:00,112,112.5,112,112.5,114
2019/4/24,10:30:00,112.5,112.5,112,112.5,117
2019/4/24,10:45:00,112.5,112.5,112,112,109
2019/4/24,11:00:00,112.5,112.5,112,112,135
2019/4/24,11:15:00,112,112.5,112,112.5,120
2019/4/24,11:30:00,112.5,112.5,112,112,103
2019/4/24,11:45:00,112.5,112.5,112,112,106
2019/4/24,12:00:00,112.5,112.5,112,112.5,97
2019/4/24,12:15:00,112,112.5,112,112,124
2019/4/24,12:30:00,112.5,112.5,112,112.5,133
2019/4/24,12:45:00,112,112.5,112,112,161
2019/4/24,13:00:00,112,112.5,112,112,171
2019/4/24,13:15:00,112.5,112.5,112,112,521
2019/4/25,09:00:00,112,112.5,112,112,194
2019/4/25,09:15:00,112,112.5,112,112,67
2019/4/25,09:30:00,112,112.5,112,112.5,217
2019/4/25,09:45:00,112.5,112.5,112,112.5,176
2019/4/25,10:00:00,112.5,113,112,112.5,411
2019/4/25,10:15:00,112.5,113,112.5,112.5,349
2019/4/25,10:30:00,112.5,113,112.5,112.5,120
2019/4/25,10:45:00,112.5,112.5,112.5,112.5,81
2019/4/25,11:00:00,112.5,112.5,112.5,112.5,107
2019/4/25,11:15:00,112.5,112.5,112,112,85
2019/4/25,11:30:00,112,112.5,112,112.5,76
2019/4/25,11:45:00,112,112.5,112,112.5,82
2019/4/25,12:00:00,112,112.5,112,112,90
2019/4/25,12:15:00,112,112.5,112,112.5,106
2019/4/25,12:30:00,112,112.5,112,112,122
2019/4/25,12:45:00,112,112.5,112,112.5,93
2019/4/25,13:00:00,112,112.5,112,112.5,114
2019/4/25,13:15:00,112,112.5,112,112.5,385
2019/4/26,09:00:00,112.5,112.5,112,112,165
2019/4/26,09:15:00,112.5,113,112,113,640
2019/4/26,09:30:00,112.5,113,112.5,113,63
2019/4/26,09:45:00,113,113,112.5,113,79
2019/4/26,10:00:00,113,113,112.5,113,71
2019/4/26,10:15:00,113,113,112.5,112.5,95
2019/4/26,10:30:00,112.5,113,112.5,113,87
2019/4/26,10:45:00,113,113,112.5,112.5,79
2019/4/26,11:00:00,113,113,112.5,113,84
2019/4/26,11:15:00,112.5,113,112.5,112.5,132
2019/4/26,11:30:00,113,113,112.5,113,85
2019/4/26,11:45:00,113,113,112.5,113,78
2019/4/26,12:00:00,112.5,113,112.5,112.5,101
2019/4/26,12:15:00,112.5,113,112.5,112.5,83
2019/4/26,12:30:00,112.5,113,112.5,113,111
2019/4/26,12:45:00,113,113,112.5,113,91
2019/4/26,13:00:00,113,113,112.5,112.5,187
2019/4/26,13:15:00,113,113,112.5,113,993
2019/4/29,09:00:00,112.5,113,112.5,112.5,186
2019/4/29,09:15:00,113,113,112.5,112.5,68
2019/4/29,09:30:00,113,113,112,112.5,2685
2019/4/29,09:45:00,112.5,113,112.5,112.5,22
2019/4/29,10:00:00,112.5,113,112.5,112.5,27
2019/4/29,10:15:00,113,113,112.5,112.5,30
2019/4/29,10:30:00,112.5,113,112.5,113,60
2019/4/29,10:45:00,113,113,112.5,113,41
2019/4/29,11:00:00,112.5,113,112.5,112.5,42
2019/4/29,11:15:00,113,113,112.5,113,55
2019/4/29,11:30:00,112.5,113,112.5,113,53
2019/4/29,11:45:00,112.5,113,112.5,112.5,53
2019/4/29,12:00:00,112.5,113,112.5,113,63
2019/4/29,12:15:00,113,113,112.5,112.5,71
2019/4/29,12:30:00,113,113,112.5,113,73
2019/4/29,12:45:00,112.5,113,112.5,112.5,88
2019/4/29,13:00:00,112.5,113,112.5,112.5,123
2019/4/29,13:15:00,112.5,113,112.5,113,785
2019/4/30,09:00:00,113,113,112.5,113,176
2019/4/30,09:15:00,113,113,112.5,112.5,90
2019/4/30,09:30:00,113,113,112.5,112.5,81
2019/4/30,09:45:00,113,113,112.5,113,1027
2019/4/30,10:00:00,112.5,113,112.5,113,110
2019/4/30,10:15:00,112.5,113,112.5,113,117
2019/4/30,10:30:00,112.5,113,112.5,112.5,144
2019/4/30,10:45:00,112.5,113,112.5,113,177
2019/4/30,11:00:00,113,113,112.5,113,118
2019/4/30,11:15:00,113,113,112.5,112.5,119
2019/4/30,11:30:00,112.5,113,112.5,113,94
2019/4/30,11:45:00,113,113,112.5,113,113
2019/4/30,12:00:00,113,113,112.5,112.5,232
2019/4/30,12:15:00,112.5,113,112.5,113,115
2019/4/30,12:30:00,112.5,113,112.5,113,130
2019/4/30,12:45:00,113,113,112.5,113,130
2019/4/30,13:00:00,112.5,113,112.5,113,202
2019/4/30,13:15:00,112.5,113,112.5,113,1002
2019/5/2,09:00:00,113.5,114,113,114,1031
2019/5/2,09:15:00,113.5,114.5,113.5,114,1575
2019/5/2,09:30:00,114,114.5,114,114,612
2019/5/2,09:45:00,114.5,114.5,114,114,122
2019/5/2,10:00:00,114,114.5,114,114,153
2019/5/2,10:15:00,114.5,114.5,114,114.5,94
2019/5/2,10:30:00,114,114.5,114,114,78
2019/5/2,10:45:00,114.5,115,114,114.5,1164
2019/5/2,11:00:00,114.5,115,114,114.5,91
2019/5/2,11:15:00,114.5,114.5,114,114.5,114
2019/5/2,11:30:00,114,114.5,114,114.5,20
2019/5/2,11:45:00,114,114.5,114,114.5,32
2019/5/2,12:00:00,114,114.5,114,114,28
2019/5/2,12:15:00,114,114.5,114,114.5,50
2019/5/2,12:30:00,114.5,115,114,115,319
2019/5/2,12:45:00,114.5,115,114.5,114.5,151
2019/5/2,13:00:00,114.5,115,114.5,114.5,189
2019/5/2,13:15:00,115,115,114,114.5,363
2019/5/3,09:00:00,114.5,114.5,114,114,137
2019/5/3,09:15:00,114.5,114.5,114,114.5,427
2019/5/3,09:30:00,114.5,114.5,114,114,204
2019/5/3,09:45:00,114,114.5,114,114.5,11
2019/5/3,10:00:00,114.5,114.5,114,114.5,35
2019/5/3,10:15:00,114.5,114.5,114,114,139
2019/5/3,10:30:00,114.5,114.5,114,114.5,125
2019/5/3,10:45:00,114.5,114.5,114,114.5,216
2019/5/3,11:00:00,114.5,114.5,114,114.5,178
2019/5/3,11:15:00,114.5,114.5,114,114.5,94
2019/5/3,11:30:00,114.5,114.5,114,114.5,111
2019/5/3,11:45:00,114.5,114.5,114,114.5,113
2019/5/3,12:00:00,114.5,114.5,114,114,222
2019/5/3,12:15:00,114.5,114.5,114,114.5,100
2019/5/3,12:30:00,114,114.5,114,114.5,126
2019/5/3,12:45:00,114.5,114.5,114,114,154
2019/5/3,13:00:00,114.5,114.5,114,114.5,197
2019/5/3,13:15:00,114,114.5,114,114.5,1220
2019/5/6,09:00:00,114,114,112.5,113,2959
2019/5/6,09:15:00,112.5,113.5,112.5,113.5,1124
2019/5/6,09:30:00,113.5,113.5,113,113.5,67
2019/5/6,09:45:00,113.5,113.5,113,113.5,62
2019/5/6,10:00:00,113.5,113.5,113,113,57
2019/5/6,10:15:00,113.5,113.5,113,113,744
2019/5/6,10:30:00,113,113.5,113,113,123
2019/5/6,10:45:00,113.5,113.5,113,113,140
2019/5/6,11:00:00,113.5,113.5,113,113.5,45
2019/5/6,11:15:00,113.5,113.5,113,113.5,56
2019/5/6,11:30:00,113.5,113.5,113,113.5,82
2019/5/6,11:45:00,113.5,113.5,113,113,97
2019/5/6,12:00:00,113.5,113.5,113,113.5,65
2019/5/6,12:15:00,113.5,113.5,113,113.5,86
2019/5/6,12:30:00,113.5,113.5,113,113,36
2019/5/6,12:45:00,113.5,113.5,113,113,83
2019/5/6,13:00:00,113.5,113.5,113,113.5,130
2019/5/6,13:15:00,113.5,113.5,113,113,262
2019/5/7,09:00:00,113,113.5,113,113.5,802
2019/5/7,09:15:00,113.5,113.5,113,113.5,41
2019/5/7,09:30:00,113.5,113.5,113,113.5,306
2019/5/7,09:45:00,113.5,113.5,113,113.5,30
2019/5/7,10:00:00,113,113.5,113,113.5,43
2019/5/7,10:15:00,113.5,113.5,113,113.5,45
2019/5/7,10:30:00,113.5,113.5,113,113.5,45
2019/5/7,10:45:00,113.5,114,113,114,489
2019/5/7,11:00:00,113.5,114,113.5,114,63
2019/5/7,11:15:00,114,114,113.5,114,56
2019/5/7,11:30:00,114,114,113.5,114,52
2019/5/7,11:45:00,114,114,113.5,114,72
2019/5/7,12:00:00,113.5,114,113.5,113.5,42
2019/5/7,12:15:00,113.5,114,113.5,114,87
2019/5/7,12:30:00,114,114,113.5,113.5,85
2019/5/7,12:45:00,114,114,113.5,114,101
2019/5/7,13:00:00,114,114,113.5,114,275
2019/5/7,13:15:00,114,114,113.5,114,1578
2019/5/8,09:00:00,114,114,113.5,114,166
2019/5/8,09:15:00,113.5,114,113.5,114,52
2019/5/8,09:30:00,113.5,114,113.5,114,103
2019/5/8,09:45:00,114,114,113.5,114,59
2019/5/8,10:00:00,114,114,113.5,114,62
2019/5/8,10:15:00,113.5,114,113.5,113.5,63
2019/5/8,10:30:00,114,114,113.5,113.5,73
2019/5/8,10:45:00,113.5,114,113.5,113.5,95
2019/5/8,11:00:00,114,114,113.5,113.5,46
2019/5/8,11:15:00,114,114,113.5,113.5,69
2019/5/8,11:30:00,114,114,113.5,114,75
2019/5/8,11:45:00,113.5,114,113.5,114,78
2019/5/8,12:00:00,113.5,114,113.5,114,66
2019/5/8,12:15:00,114,114,113.5,114,46
2019/5/8,12:30:00,113.5,114,113.5,113.5,85
2019/5/8,12:45:00,113.5,114,113.5,113.5,103
2019/5/8,13:00:00,114,114,113.5,114,187
2019/5/8,13:15:00,114,114,113.5,113.5,661
2019/5/9,09:00:00,113.5,114,113.5,113.5,467
2019/5/9,09:15:00,113.5,114,113.5,114,46
2019/5/9,09:30:00,113.5,114,113.5,113.5,168
2019/5/9,09:45:00,114,114,113.5,114,47
2019/5/9,10:00:00,113.5,114,113.5,113.5,99
2019/5/9,10:15:00,113.5,114,113.5,113.5,186
2019/5/9,10:30:00,114,114,113.5,113.5,101
2019/5/9,10:45:00,113.5,114,113.5,114,103
2019/5/9,11:00:00,114,114,113.5,114,113
2019/5/9,11:15:00,114,114,113.5,113.5,137
2019/5/9,11:30:00,113.5,114,113.5,113.5,171
2019/5/9,11:45:00,114,114,113.5,113.5,161
2019/5/9,12:00:00,113.5,114,113.5,113.5,170
2019/5/9,12:15:00,114,114,113.5,114,142
2019/5/9,12:30:00,114,114,113.5,114,185
2019/5/9,12:45:00,113.5,114,113.5,114,182
2019/5/9,13:00:00,113.5,114,113.5,114,222
2019/5/9,13:15:00,114,114,113.5,114,800
2019/5/10,09:00:00,114,114.5,114,114,174
2019/5/10,09:15:00,114.5,114.5,114,114,58
2019/5/10,09:30:00,114.5,114.5,114,114.5,58
2019/5/10,09:45:00,114.5,114.5,114,114.5,42
2019/5/10,10:00:00,114.5,114.5,114,114,33
2019/5/10,10:15:00,114,114.5,114,114,28
2019/5/10,10:30:00,114,114.5,114,114,43
2019/5/10,10:45:00,114,114.5,114,114.5,56
2019/5/10,11:00:00,114,114.5,114,114.5,94
2019/5/10,11:15:00,114,114.5,114,114.5,104
2019/5/10,11:30:00,114.5,114.5,114,114.5,239
2019/5/10,11:45:00,114.5,114.5,114,114.5,61
2019/5/10,12:00:00,114,114.5,114,114,51
2019/5/10,12:15:00,114.5,114.5,114,114.5,80
2019/5/10,12:30:00,114.5,114.5,114,114,56
2019/5/10,12:45:00,114.5,114.5,114,114,60
2019/5/10,13:00:00,114,114.5,114,114.5,125
2019/5/10,13:15:00,114,114.5,114,114,437
2019/5/13,09:00:00,114,114.5,114,114,31
2019/5/13,09:15:00,114,114.5,114,114.5,299
2019/5/13,09:30:00,114.5,114.5,114,114,25
2019/5/13,09:45:00,114,114.5,114,114,12
2019/5/13,10:00:00,114.5,114.5,114,114.5,4
2019/5/13,10:15:00,114.5,114.5,114,114.5,73
2019/5/13,10:30:00,114,114.5,114,114,88
2019/5/13,10:45:00,114,114.5,114,114.5,48
2019/5/13,11:00:00,114.5,114.5,114,114,33
2019/5/13,11:15:00,114.5,114.5,114,114.5,17
2019/5/13,11:30:00,114,114.5,114,114,25
2019/5/13,11:45:00,114,114.5,114,114,56
2019/5/13,12:00:00,114,114.5,114,114,48
2019/5/13,12:15:00,114,114.5,114,114.5,54
2019/5/13,12:30:00,114.5,114.5,114,114.5,81
2019/5/13,12:45:00,114.5,114.5,114,114,100
2019/5/13,13:00:00,114.5,114.5,114,114,299
2019/5/13,13:15:00,114,114.5,114,114.5,351
2019/5/14,09:00:00,114,114.5,113.5,114.5,896
2019/5/14,09:15:00,114.5,114.5,114,114,124
2019/5/14,09:30:00,114,114.5,114,114.5,98
2019/5/14,09:45:00,114.5,114.5,114,114.5,145
2019/5/14,10:00:00,114.5,114.5,114,114.5,170
2019/5/14,10:15:00,114.5,115,114.5,114.5,389
2019/5/14,10:30:00,114.5,115,114.5,114.5,177
2019/5/14,10:45:00,114.5,115,114.5,114.5,143
2019/5/14,11:00:00,115,115,114.5,114.5,238
2019/5/14,11:15:00,114.5,115,114,114.5,600
2019/5/14,11:30:00,114.5,114.5,114,114,121
2019/5/14,11:45:00,114.5,114.5,114,114.5,115
2019/5/14,12:00:00,114.5,114.5,114,114,108
2019/5/14,12:15:00,114.5,114.5,114,114.5,82
2019/5/14,12:30:00,114.5,114.5,114,114.5,122
2019/5/14,12:45:00,114.5,114.5,114,114,109
2019/5/14,13:00:00,114.5,114.5,114,114.5,142
2019/5/14,13:15:00,114.5,114.5,114,114,818
2019/5/15,09:00:00,114,114.5,114,114.5,146
2019/5/15,09:15:00,114,114.5,114,114.5,96
2019/5/15,09:30:00,114.5,114.5,114,114.5,277
2019/5/15,09:45:00,114.5,114.5,114,114.5,752
2019/5/15,10:00:00,114,115,114,115,786
2019/5/15,10:15:00,115,115,114.5,115,115
2019/5/15,10:30:00,114.5,115,114.5,115,55
2019/5/15,10:45:00,114.5,115,114.5,115,79
2019/5/15,11:00:00,115,115,114.5,115,64
2019/5/15,11:15:00,115,115,114.5,115,162
2019/5/15,11:30:00,114.5,115,114.5,114.5,63
2019/5/15,11:45:00,114.5,115,114.5,114.5,44
2019/5/15,12:00:00,114.5,115,114.5,115,55
2019/5/15,12:15:00,114.5,115,114.5,115,47
2019/5/15,12:30:00,115,115,114.5,115,63
2019/5/15,12:45:00,114.5,115,114.5,114.5,64
2019/5/15,13:00:00,114.5,115,114.5,114.5,300
2019/5/15,13:15:00,114.5,115,114.5,114.5,604
2019/5/16,09:00:00,114.5,114.5,114,114,147
2019/5/16,09:15:00,114,114.5,114,114.5,61
