ら戳,丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖
2019/4/25,09:00:00,71.9,71.9,71.7,71.8,388
2019/4/25,09:15:00,71.7,71.8,71.6,71.7,488
2019/4/25,09:30:00,71.7,71.8,71.6,71.6,243
2019/4/25,09:45:00,71.6,71.7,71.5,71.6,296
2019/4/25,10:00:00,71.6,71.7,71.4,71.4,784
2019/4/25,10:15:00,71.4,71.7,71.4,71.5,718
2019/4/25,10:30:00,71.5,71.6,71.5,71.6,129
2019/4/25,10:45:00,71.5,71.6,71.5,71.5,134
2019/4/25,11:00:00,71.5,71.6,71.4,71.4,256
2019/4/25,11:15:00,71.4,71.5,71.3,71.3,321
2019/4/25,11:30:00,71.3,71.4,71.3,71.3,189
2019/4/25,11:45:00,71.3,71.4,71.3,71.3,249
2019/4/25,12:00:00,71.3,71.4,71.3,71.3,228
2019/4/25,12:15:00,71.3,71.4,71.3,71.3,282
2019/4/25,12:30:00,71.3,71.4,71.3,71.4,354
2019/4/25,12:45:00,71.3,71.9,71.3,71.7,894
2019/4/25,13:00:00,71.7,71.8,71.4,71.6,1530
2019/4/25,13:15:00,71.5,71.6,71.4,71.4,1765
2019/4/26,09:00:00,71.2,71.7,71,71.7,645
2019/4/26,09:15:00,71.7,71.7,71.4,71.5,53
2019/4/26,09:30:00,71.4,71.5,71.4,71.4,76
2019/4/26,09:45:00,71.4,71.5,71.3,71.4,200
2019/4/26,10:00:00,71.4,71.7,71.3,71.7,256
2019/4/26,10:15:00,71.7,71.7,71.6,71.6,36
2019/4/26,10:30:00,71.7,71.7,71.6,71.6,55
2019/4/26,10:45:00,71.6,71.7,71.6,71.7,85
2019/4/26,11:00:00,71.7,71.7,71.6,71.7,86
2019/4/26,11:15:00,71.7,71.7,71.6,71.6,125
2019/4/26,11:30:00,71.6,71.7,71.6,71.6,84
2019/4/26,11:45:00,71.7,71.7,71.6,71.7,73
2019/4/26,12:00:00,71.6,71.7,71.6,71.6,80
2019/4/26,12:15:00,71.7,71.7,71.6,71.6,93
2019/4/26,12:30:00,71.7,71.7,71.5,71.6,149
2019/4/26,12:45:00,71.6,71.7,71.6,71.7,116
2019/4/26,13:00:00,71.7,71.8,71.6,71.8,207
2019/4/26,13:15:00,71.7,72.1,71.7,72,1491
2019/4/29,09:00:00,72.2,72.7,72.2,72.5,676
2019/4/29,09:15:00,72.6,72.6,72.4,72.5,141
2019/4/29,09:30:00,72.5,72.5,72.4,72.4,180
2019/4/29,09:45:00,72.4,72.4,72.1,72.3,451
2019/4/29,10:00:00,72.3,72.5,72.2,72.4,91
2019/4/29,10:15:00,72.4,72.7,72.4,72.7,316
2019/4/29,10:30:00,72.7,72.7,72.5,72.5,138
2019/4/29,10:45:00,72.5,72.6,72.5,72.6,146
2019/4/29,11:00:00,72.6,72.7,72.6,72.6,160
2019/4/29,11:15:00,72.7,72.8,72.6,72.8,304
2019/4/29,11:30:00,72.7,72.8,72.7,72.7,67
2019/4/29,11:45:00,72.8,72.9,72.8,72.8,524
2019/4/29,12:00:00,72.9,72.9,72.8,72.8,60
2019/4/29,12:15:00,72.8,72.9,72.8,72.8,128
2019/4/29,12:30:00,72.8,72.8,72.7,72.7,273
2019/4/29,12:45:00,72.6,72.7,72.6,72.6,140
2019/4/29,13:00:00,72.7,72.7,72.6,72.6,326
2019/4/29,13:15:00,72.6,72.8,72.6,72.8,781
2019/4/30,09:00:00,72.3,72.4,72.3,72.4,221
2019/4/30,09:15:00,72.4,72.5,72.3,72.4,166
2019/4/30,09:30:00,72.5,72.5,72.4,72.5,166
2019/4/30,09:45:00,72.5,72.5,72.4,72.5,60
2019/4/30,10:00:00,72.4,72.5,72.3,72.4,265
2019/4/30,10:15:00,72.3,72.4,72.3,72.4,275
2019/4/30,10:30:00,72.4,72.4,72.3,72.3,142
2019/4/30,10:45:00,72.4,72.4,72.3,72.4,252
2019/4/30,11:00:00,72.3,72.5,72.3,72.5,223
2019/4/30,11:15:00,72.4,72.5,72.4,72.5,211
2019/4/30,11:30:00,72.5,72.5,72.4,72.5,96
2019/4/30,11:45:00,72.5,72.6,72.4,72.6,227
2019/4/30,12:00:00,72.6,72.8,72.6,72.8,319
2019/4/30,12:15:00,72.8,73.2,72.7,73.1,666
2019/4/30,12:30:00,73.2,73.2,73.1,73.2,349
2019/4/30,12:45:00,73.2,73.2,72.5,72.6,1037
2019/4/30,13:00:00,72.6,73.1,72.6,73.1,486
2019/4/30,13:15:00,73,73.4,73,73.4,3180
2019/5/2,09:00:00,73.4,73.5,73.3,73.3,474
2019/5/2,09:15:00,73.3,73.4,73.2,73.2,322
2019/5/2,09:30:00,73.2,73.2,73.1,73.1,139
2019/5/2,09:45:00,73.1,73.2,73.1,73.1,338
2019/5/2,10:00:00,73,73.1,73,73.1,34
2019/5/2,10:15:00,73,73.1,73,73,142
2019/5/2,10:30:00,73,73.2,73,73.1,348
2019/5/2,10:45:00,73.2,73.4,73.1,73.4,345
2019/5/2,11:00:00,73.4,73.4,73.3,73.3,71
2019/5/2,11:15:00,73.3,73.6,73.3,73.4,782
2019/5/2,11:30:00,73.4,73.6,73.3,73.6,277
2019/5/2,11:45:00,73.6,73.7,73.5,73.6,359
2019/5/2,12:00:00,73.5,73.6,73.5,73.5,63
2019/5/2,12:15:00,73.6,73.6,73.5,73.5,162
2019/5/2,12:30:00,73.5,73.6,73.5,73.5,261
2019/5/2,12:45:00,73.5,73.6,73.4,73.4,803
2019/5/2,13:00:00,73.4,73.6,73.4,73.5,563
2019/5/2,13:15:00,73.6,73.7,73.4,73.7,1590
2019/5/3,09:00:00,73.7,73.7,73.2,73.5,374
2019/5/3,09:15:00,73.5,73.5,73.1,73.4,322
2019/5/3,09:30:00,73.4,73.4,73.2,73.2,57
2019/5/3,09:45:00,73.2,73.5,73.2,73.5,287
2019/5/3,10:00:00,73.5,73.5,73.4,73.5,48
2019/5/3,10:15:00,73.4,73.6,73.4,73.5,265
2019/5/3,10:30:00,73.5,73.7,73.4,73.6,243
2019/5/3,10:45:00,73.6,73.6,73.4,73.4,225
2019/5/3,11:00:00,73.4,73.4,73.3,73.3,83
2019/5/3,11:15:00,73.4,73.5,73.3,73.5,397
2019/5/3,11:30:00,73.5,73.5,73.5,73.5,134
2019/5/3,11:45:00,73.5,73.7,73.5,73.7,180
2019/5/3,12:00:00,73.7,73.7,73.6,73.6,188
2019/5/3,12:15:00,73.6,73.7,73.5,73.6,266
2019/5/3,12:30:00,73.5,73.7,73.5,73.7,380
2019/5/3,12:45:00,73.6,73.7,73.5,73.6,163
2019/5/3,13:00:00,73.6,73.7,73.5,73.7,351
2019/5/3,13:15:00,73.7,73.8,73.5,73.8,1335
