ら戳,丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖
2019/4/25,09:00:00,109,109,108.5,108.5,99
2019/4/25,09:15:00,109,109.5,108.5,109,853
2019/4/25,09:30:00,109,109,109,109,44
2019/4/25,09:45:00,109,109.5,109,109.5,76
2019/4/25,10:00:00,109,109.5,109,109,103
2019/4/25,10:15:00,109.5,109.5,109,109,71
2019/4/25,10:30:00,109.5,109.5,109,109,106
2019/4/25,10:45:00,109.5,109.5,109,109,70
2019/4/25,11:00:00,109,109.5,109,109,88
2019/4/25,11:15:00,109.5,109.5,109,109.5,138
2019/4/25,11:30:00,109.5,109.5,109,109,184
2019/4/25,11:45:00,109.5,109.5,109,109.5,273
2019/4/25,12:00:00,109,110,109,110,367
2019/4/25,12:15:00,109.5,110,109.5,110,40
2019/4/25,12:30:00,109.5,110,109.5,110,128
2019/4/25,12:45:00,109.5,110,109.5,110,163
2019/4/25,13:00:00,110,110,109.5,110,234
2019/4/25,13:15:00,110,110,109.5,109.5,1557
2019/4/26,09:00:00,109.5,110,109.5,110,144
2019/4/26,09:15:00,110,110.5,109.5,110,504
2019/4/26,09:30:00,110.5,110.5,110,110.5,140
2019/4/26,09:45:00,110,110.5,110,110.5,247
2019/4/26,10:00:00,110.5,110.5,110,110,157
2019/4/26,10:15:00,110.5,110.5,110,110,117
2019/4/26,10:30:00,110.5,110.5,110,110.5,123
2019/4/26,10:45:00,110,110.5,110,110.5,312
2019/4/26,11:00:00,110,110.5,110,110,201
2019/4/26,11:15:00,110.5,110.5,110,110.5,87
2019/4/26,11:30:00,110.5,110.5,110,110.5,125
2019/4/26,11:45:00,110.5,110.5,110,110.5,315
2019/4/26,12:00:00,110,110.5,110,110,85
2019/4/26,12:15:00,110.5,110.5,110,110.5,84
2019/4/26,12:30:00,110.5,110.5,110,110.5,329
2019/4/26,12:45:00,110.5,110.5,110,110.5,154
2019/4/26,13:00:00,110.5,110.5,110,110,353
2019/4/26,13:15:00,110.5,110.5,110,110.5,1032
2019/4/29,09:00:00,110,110.5,109.5,110,490
2019/4/29,09:15:00,110,110.5,109.5,110,363
2019/4/29,09:30:00,110.5,110.5,110,110.5,254
2019/4/29,09:45:00,110.5,110.5,110,110,173
2019/4/29,10:00:00,110.5,110.5,110,110.5,87
2019/4/29,10:15:00,110.5,111,110,111,1409
2019/4/29,10:30:00,111,111,110.5,111,121
2019/4/29,10:45:00,111,111,110.5,111,120
2019/4/29,11:00:00,111,111,110.5,110.5,100
2019/4/29,11:15:00,111,111,110.5,110.5,252
2019/4/29,11:30:00,111,111,110.5,110.5,104
2019/4/29,11:45:00,111,111,110.5,110.5,107
2019/4/29,12:00:00,111,111,110,110,500
2019/4/29,12:15:00,110.5,110.5,110,110.5,88
2019/4/29,12:30:00,110.5,111,110,110.5,495
2019/4/29,12:45:00,111,111,110.5,110.5,140
2019/4/29,13:00:00,110.5,111,110.5,110.5,284
2019/4/29,13:15:00,110.5,111,110.5,111,685
2019/4/30,09:00:00,111,111,110.5,111,454
2019/4/30,09:15:00,111,111,110.5,111,106
2019/4/30,09:30:00,111,111,110.5,110.5,103
2019/4/30,09:45:00,111,111.5,110.5,111,371
2019/4/30,10:00:00,111.5,111.5,111,111,243
2019/4/30,10:15:00,111,111.5,111,111.5,251
2019/4/30,10:30:00,111.5,111.5,111,111.5,70
2019/4/30,10:45:00,111.5,111.5,111,111.5,196
2019/4/30,11:00:00,111.5,111.5,111,111.5,152
2019/4/30,11:15:00,111.5,111.5,111,111,166
2019/4/30,11:30:00,111.5,111.5,111,111,150
2019/4/30,11:45:00,111,111.5,111,111,171
2019/4/30,12:00:00,111.5,111.5,111,111,219
2019/4/30,12:15:00,111.5,111.5,111,111,151
2019/4/30,12:30:00,111,111.5,111,111.5,208
2019/4/30,12:45:00,111.5,111.5,111,111.5,196
2019/4/30,13:00:00,111.5,111.5,111,111.5,267
2019/4/30,13:15:00,111.5,111.5,111,111,1849
2019/5/2,09:00:00,111,112,111,112,865
2019/5/2,09:15:00,112,112,111.5,112,346
2019/5/2,09:30:00,112,112.5,111.5,112.5,1259
2019/5/2,09:45:00,112,113.5,112,113,2009
2019/5/2,10:00:00,113.5,113.5,113,113.5,171
2019/5/2,10:15:00,113,113.5,112.5,112.5,850
2019/5/2,10:30:00,113,113,112.5,113,220
2019/5/2,10:45:00,113,113,112,112.5,651
2019/5/2,11:00:00,112.5,113,112.5,112.5,84
2019/5/2,11:15:00,113,113,112.5,112.5,103
2019/5/2,11:30:00,113,113,112.5,112.5,344
2019/5/2,11:45:00,112.5,112.5,112,112.5,265
2019/5/2,12:00:00,112.5,112.5,112,112.5,88
2019/5/2,12:15:00,112,112.5,112,112,420
2019/5/2,12:30:00,112.5,112.5,112,112.5,144
2019/5/2,12:45:00,112.5,113,112,113,406
2019/5/2,13:00:00,112.5,113,112,112,374
2019/5/2,13:15:00,112.5,113,112,113,828
2019/5/3,09:00:00,112.5,112.5,111.5,111.5,547
2019/5/3,09:15:00,111.5,112.5,111.5,112.5,229
2019/5/3,09:30:00,112.5,112.5,112,112.5,198
2019/5/3,09:45:00,112.5,112.5,112,112.5,226
2019/5/3,10:00:00,112.5,112.5,112,112.5,56
2019/5/3,10:15:00,112.5,112.5,112,112.5,245
2019/5/3,10:30:00,112.5,112.5,112,112.5,47
2019/5/3,10:45:00,112.5,112.5,112,112.5,154
2019/5/3,11:00:00,112.5,112.5,112,112.5,713
2019/5/3,11:15:00,112.5,112.5,111.5,111.5,334
2019/5/3,11:30:00,112,112.5,111.5,112.5,339
2019/5/3,11:45:00,112.5,112.5,112,112.5,116
2019/5/3,12:00:00,112.5,112.5,112,112.5,84
2019/5/3,12:15:00,112,112.5,112,112,107
2019/5/3,12:30:00,112.5,112.5,112,112.5,211
2019/5/3,12:45:00,112.5,112.5,112,112,209
2019/5/3,13:00:00,112,112.5,112,112,453
2019/5/3,13:15:00,112,112.5,111.5,112,569
2019/5/6,09:00:00,110.5,111,110,110.5,533
2019/5/6,09:15:00,110.5,110.5,110,110.5,462
2019/5/6,09:30:00,110.5,110.5,110,110.5,325
2019/5/6,09:45:00,110.5,110.5,110,110.5,238
2019/5/6,10:00:00,110.5,110.5,110,110.5,239
2019/5/6,10:15:00,110.5,110.5,110,110.5,174
2019/5/6,10:30:00,110.5,110.5,110,110.5,151
2019/5/6,10:45:00,110.5,110.5,110,110.5,258
2019/5/6,11:00:00,110.5,110.5,110,110.5,184
2019/5/6,11:15:00,110.5,110.5,110,110.5,183
2019/5/6,11:30:00,110,110.5,110,110.5,253
2019/5/6,11:45:00,110.5,110.5,110,110,125
2019/5/6,12:00:00,110,110.5,110,110,222
2019/5/6,12:15:00,110.5,110.5,110,110.5,94
2019/5/6,12:30:00,110,110.5,110,110,112
2019/5/6,12:45:00,110.5,110.5,110,110.5,203
2019/5/6,13:00:00,110.5,110.5,110,110.5,226
2019/5/6,13:15:00,110.5,111,110,111,978
2019/5/7,09:00:00,110,110.5,110,110,424
2019/5/7,09:15:00,110,110.5,110,110,237
2019/5/7,09:30:00,110,110.5,110,110,288
2019/5/7,09:45:00,110,110.5,110,110,399
2019/5/7,10:00:00,110,110.5,109.5,109.5,435
2019/5/7,10:15:00,109.5,110,109.5,110,265
2019/5/7,10:30:00,110,110,109.5,109.5,444
2019/5/7,10:45:00,109.5,109.5,109,109,884
2019/5/7,11:00:00,109,109.5,109,109,231
2019/5/7,11:15:00,109,109.5,109,109,190
2019/5/7,11:30:00,109,109.5,109,109.5,291
2019/5/7,11:45:00,109.5,109.5,109,109,412
2019/5/7,12:00:00,109,109.5,109,109,372
2019/5/7,12:15:00,109,109.5,109,109.5,281
2019/5/7,12:30:00,109.5,109.5,109,109,421
2019/5/7,12:45:00,109.5,109.5,109,109.5,376
2019/5/7,13:00:00,109,109.5,109,109,695
2019/5/7,13:15:00,109,109.5,109,109.5,1074
2019/5/8,09:00:00,109,109,108.5,109,477
2019/5/8,09:15:00,109,109.5,108.5,109,113
2019/5/8,09:30:00,109,109,109,109,129
2019/5/8,09:45:00,109,109,108.5,109,230
2019/5/8,10:00:00,109,109,108.5,109,188
2019/5/8,10:15:00,109,109,108.5,108.5,151
2019/5/8,10:30:00,109,109,108.5,108.5,168
2019/5/8,10:45:00,109,109,108.5,109,191
2019/5/8,11:00:00,108.5,109,108.5,108.5,145
2019/5/8,11:15:00,109,109.5,108.5,109,758
2019/5/8,11:30:00,109,109.5,109,109,27
2019/5/8,11:45:00,109,109.5,109,109,48
2019/5/8,12:00:00,109,109.5,109,109,116
2019/5/8,12:15:00,109,109.5,109,109,186
2019/5/8,12:30:00,109,109.5,109,109.5,189
2019/5/8,12:45:00,109,109.5,109,109,248
2019/5/8,13:00:00,109,109.5,109,109.5,421
2019/5/8,13:15:00,109,109.5,108.5,108.5,1612
2019/5/9,09:00:00,108,108.5,108,108.5,271
2019/5/9,09:15:00,108,108.5,108,108,139
2019/5/9,09:30:00,108,108.5,108,108,379
2019/5/9,09:45:00,108,108.5,106.5,106.5,2592
2019/5/9,10:00:00,106.5,107,106.5,106.5,484
2019/5/9,10:15:00,107,107.5,106.5,107,1563
2019/5/9,10:30:00,107,107.5,107,107,274
2019/5/9,10:45:00,107.5,107.5,106.5,106.5,567
2019/5/9,11:00:00,107,107,106.5,106.5,247
2019/5/9,11:15:00,106.5,107,106.5,106.5,312
2019/5/9,11:30:00,107,107,106.5,106.5,243
2019/5/9,11:45:00,106.5,107,106.5,106.5,234
2019/5/9,12:00:00,106.5,107,106.5,106.5,435
2019/5/9,12:15:00,106.5,107,106.5,106.5,141
2019/5/9,12:30:00,107,107,106.5,106.5,221
2019/5/9,12:45:00,106.5,107,106.5,107,456
2019/5/9,13:00:00,107,107,106.5,107,526
2019/5/9,13:15:00,107,107,106,106,3600
2019/5/10,09:00:00,107,107.5,106.5,107,238
2019/5/10,09:15:00,107,107.5,107,107,67
2019/5/10,09:30:00,107,108.5,107,108.5,686
2019/5/10,09:45:00,108.5,108.5,108,108.5,148
2019/5/10,10:00:00,108,108.5,108,108,83
2019/5/10,10:15:00,108,108.5,107.5,108,456
2019/5/10,10:30:00,108,108,107.5,108,111
2019/5/10,10:45:00,108,108,107.5,107.5,583
2019/5/10,11:00:00,107.5,108,107.5,107.5,820
2019/5/10,11:15:00,108,108,107.5,108,319
2019/5/10,11:30:00,108,108.5,108,108,21
2019/5/10,11:45:00,108,108,107.5,107.5,158
2019/5/10,12:00:00,107.5,108,107.5,107.5,58
2019/5/10,12:15:00,107.5,108,107.5,107.5,135
2019/5/10,12:30:00,107.5,108,107,107.5,280
2019/5/10,12:45:00,107.5,108,107,107,254
2019/5/10,13:00:00,107.5,107.5,107,107,127
2019/5/10,13:15:00,107,107.5,107,107,654
2019/5/13,09:00:00,106.5,107.5,106,107,363
2019/5/13,09:15:00,107,107.5,106.5,107,212
2019/5/13,09:30:00,107,107,106.5,107,129
2019/5/13,09:45:00,107,107.5,106.5,107,811
2019/5/13,10:00:00,107,107,106.5,107,199
2019/5/13,10:15:00,107,107,106.5,106.5,97
2019/5/13,10:30:00,106.5,107,106.5,106.5,88
2019/5/13,10:45:00,106.5,107,106.5,107,119
2019/5/13,11:00:00,107,107,106.5,107,99
2019/5/13,11:15:00,107,107,106.5,106.5,95
2019/5/13,11:30:00,106.5,107,106.5,106.5,94
2019/5/13,11:45:00,107,107,106.5,106.5,48
2019/5/13,12:00:00,107,107,106.5,107,157
2019/5/13,12:15:00,106.5,107,106.5,107,115
2019/5/13,12:30:00,106.5,107,106.5,106.5,203
2019/5/13,12:45:00,107,107,106.5,107,540
2019/5/13,13:00:00,107,107,106.5,106.5,169
2019/5/13,13:15:00,106.5,107,106.5,106.5,835
2019/5/14,09:00:00,106,106.5,106,106.5,1350
2019/5/14,09:15:00,106.5,106.5,106,106.5,471
2019/5/14,09:30:00,106.5,106.5,106,106,228
2019/5/14,09:45:00,106.5,106.5,106,106,308
2019/5/14,10:00:00,106,106.5,106,106,448
2019/5/14,10:15:00,106,106.5,106,106.5,403
2019/5/14,10:30:00,106,106.5,106,106.5,189
2019/5/14,10:45:00,106.5,106.5,106,106.5,351
2019/5/14,11:00:00,106,106.5,106,106,343
2019/5/14,11:15:00,106,106.5,106,106,295
2019/5/14,11:30:00,106,106.5,106,106,267
2019/5/14,11:45:00,106,106.5,106,106,250
2019/5/14,12:00:00,106,106.5,106,106,265
2019/5/14,12:15:00,106,106.5,106,106,255
2019/5/14,12:30:00,106,106.5,106,106,271
2019/5/14,12:45:00,106,106.5,106,106,216
2019/5/14,13:00:00,106.5,106.5,106,106,366
2019/5/14,13:15:00,106,106.5,106,106,1608
2019/5/15,09:00:00,106,106.5,106,106,279
2019/5/15,09:15:00,106,106.5,105.5,105.5,635
2019/5/15,09:30:00,106,106,105.5,106,277
2019/5/15,09:45:00,106,106.5,106,106.5,336
2019/5/15,10:00:00,106,106.5,106,106.5,88
2019/5/15,10:15:00,106,106.5,106,106,57
2019/5/15,10:30:00,106,106.5,106,106.5,58
2019/5/15,10:45:00,106,106.5,106,106,103
2019/5/15,11:00:00,106.5,106.5,106,106.5,78
2019/5/15,11:15:00,106,106.5,106,106,130
2019/5/15,11:30:00,106,106.5,106,106,91
2019/5/15,11:45:00,106,106.5,106,106.5,132
2019/5/15,12:00:00,106.5,106.5,106,106,173
2019/5/15,12:15:00,106,106.5,106,106,327
2019/5/15,12:30:00,106,106.5,106,106.5,169
2019/5/15,12:45:00,106.5,106.5,106,106.5,135
2019/5/15,13:00:00,106,106.5,106,106,569
2019/5/15,13:15:00,106,106.5,106,106,1362
2019/5/16,09:00:00,106,106.5,106,106,202
2019/5/16,09:15:00,106,106.5,106,106.5,658
2019/5/16,09:30:00,106,106.5,106,106.5,1984
2019/5/16,09:45:00,107,107.5,106.5,106.5,416
2019/5/16,10:00:00,106.5,106.5,106,106,225
2019/5/16,10:15:00,106.5,107,106.5,106.5,503
2019/5/16,10:30:00,106.5,106.5,106.5,106.5,24
2019/5/16,10:45:00,106.5,107,106.5,106.5,65
2019/5/16,11:00:00,106.5,107,106.5,106.5,335
2019/5/16,11:15:00,106.5,107,106.5,106.5,41
2019/5/16,11:30:00,106.5,107,106.5,106.5,45
2019/5/16,11:45:00,106.5,106.5,106.5,106.5,55
2019/5/16,12:00:00,106.5,107,106.5,106.5,141
2019/5/16,12:15:00,107,107,106.5,107,110
2019/5/16,12:30:00,107,107,106.5,106.5,64
2019/5/16,12:45:00,107,107,106.5,106.5,191
2019/5/16,13:00:00,106.5,107,106,106,487
2019/5/16,13:15:00,106,106.5,106,106,919
2019/5/17,09:00:00,106.5,107,106,107,168
2019/5/17,09:15:00,107,107,106.5,106.5,80
2019/5/17,09:30:00,106.5,107,106.5,106.5,113
2019/5/17,09:45:00,106.5,107,106,106.5,117
2019/5/17,10:00:00,106.5,107,106.5,106.5,37
2019/5/17,10:15:00,106.5,107,106.5,106.5,53
2019/5/17,10:30:00,106.5,107,106.5,106.5,40
2019/5/17,10:45:00,106.5,107,106.5,106.5,67
2019/5/17,11:00:00,106.5,107,106.5,106.5,356
2019/5/17,11:15:00,106.5,107,106.5,106.5,138
2019/5/17,11:30:00,106.5,107,106.5,106.5,96
2019/5/17,11:45:00,106.5,107,106.5,106.5,71
2019/5/17,12:00:00,106.5,107,106.5,106.5,79
2019/5/17,12:15:00,106.5,107,106.5,106.5,97
2019/5/17,12:30:00,106.5,106.5,106,106,419
2019/5/17,12:45:00,106,106.5,106,106,78
2019/5/17,13:00:00,106,106.5,106,106.5,99
2019/5/17,13:15:00,106,106.5,106,106,648
2019/5/20,09:00:00,106.5,107,106,107,862
2019/5/20,09:15:00,107,107.5,106.5,107.5,702
2019/5/20,09:30:00,107.5,107.5,107,107.5,139
2019/5/20,09:45:00,107.5,107.5,107,107,155
2019/5/20,10:00:00,107,107.5,107,107,160
2019/5/20,10:15:00,107,107,106.5,107,253
2019/5/20,10:30:00,107,107.5,106.5,107.5,200
2019/5/20,10:45:00,107.5,107.5,106.5,107,196
2019/5/20,11:00:00,107,107,106.5,107,110
2019/5/20,11:15:00,107,107,106,106.5,620
2019/5/20,11:30:00,107,107,106.5,107,94
2019/5/20,11:45:00,107,107,106.5,106.5,117
