ら戳,丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖
2019/4/25,09:00:00,25.1,25.1,25,25.05,385
2019/4/25,09:15:00,25.05,25.05,25,25.05,214
2019/4/25,09:30:00,25.05,25.05,25,25.05,317
2019/4/25,09:45:00,25.05,25.05,25,25.05,209
2019/4/25,10:00:00,25.05,25.1,25,25.05,564
2019/4/25,10:15:00,25.05,25.1,25.05,25.05,189
2019/4/25,10:30:00,25.05,25.1,25.05,25.1,153
2019/4/25,10:45:00,25.05,25.1,25,25,193
2019/4/25,11:00:00,25.05,25.05,25,25.05,296
2019/4/25,11:15:00,25.05,25.05,25,25,207
2019/4/25,11:30:00,25.05,25.05,25,25,346
2019/4/25,11:45:00,25,25.1,25,25.05,280
2019/4/25,12:00:00,25.05,25.1,25,25.05,217
2019/4/25,12:15:00,25.05,25.1,25.05,25.1,152
2019/4/25,12:30:00,25.05,25.1,25,25.05,503
2019/4/25,12:45:00,25.05,25.05,25,25.05,243
2019/4/25,13:00:00,25,25.05,25,25.05,401
2019/4/25,13:15:00,25.05,25.05,25,25,1851
2019/4/26,09:00:00,25,25.05,25,25,627
2019/4/26,09:15:00,25,25.05,25,25,256
2019/4/26,09:30:00,25,25.05,25,25,122
2019/4/26,09:45:00,25.05,25.05,25,25,284
2019/4/26,10:00:00,25,25.05,25,25,200
2019/4/26,10:15:00,25,25.05,25,25,188
2019/4/26,10:30:00,25,25.05,25,25,226
2019/4/26,10:45:00,25,25.05,25,25,164
2019/4/26,11:00:00,25.05,25.05,25,25.05,229
2019/4/26,11:15:00,25.05,25.05,25,25,253
2019/4/26,11:30:00,25,25.05,25,25,256
2019/4/26,11:45:00,25,25.05,25,25,147
2019/4/26,12:00:00,25,25.05,25,25,180
2019/4/26,12:15:00,25,25.05,25,25,102
2019/4/26,12:30:00,25.05,25.05,25,25,237
2019/4/26,12:45:00,25.05,25.05,25,25,184
2019/4/26,13:00:00,25.05,25.05,25,25,668
2019/4/26,13:15:00,25,25.1,25,25.1,2345
2019/4/29,09:00:00,25.1,25.1,25.05,25.05,1065
2019/4/29,09:15:00,25.05,25.1,25,25.05,484
2019/4/29,09:30:00,25.05,25.05,25,25.05,825
2019/4/29,09:45:00,25.05,25.05,25,25.05,182
2019/4/29,10:00:00,25,25.05,25,25,213
2019/4/29,10:15:00,25,25.1,25,25.1,527
2019/4/29,10:30:00,25.05,25.1,25.05,25.05,246
2019/4/29,10:45:00,25.05,25.1,25,25,195
2019/4/29,11:00:00,25,25.1,25,25.1,277
2019/4/29,11:15:00,25.05,25.1,25.05,25.05,251
2019/4/29,11:30:00,25.05,25.1,25.05,25.1,150
2019/4/29,11:45:00,25.1,25.1,25.05,25.1,96
2019/4/29,12:00:00,25.05,25.1,25.05,25.05,226
2019/4/29,12:15:00,25.05,25.1,25.05,25.05,481
2019/4/29,12:30:00,25.05,25.1,25.05,25.1,515
2019/4/29,12:45:00,25.05,25.1,25.05,25.05,317
2019/4/29,13:00:00,25.1,25.1,25.05,25.05,513
2019/4/29,13:15:00,25.05,25.1,25.05,25.1,1745
2019/4/30,09:00:00,25.05,25.05,25,25.05,281
2019/4/30,09:15:00,25.05,25.05,25,25.05,499
2019/4/30,09:30:00,25.05,25.05,25,25,835
2019/4/30,09:45:00,25,25.05,24.95,24.95,1498
2019/4/30,10:00:00,24.95,25,24.95,25,363
2019/4/30,10:15:00,25,25,24.9,24.95,1572
2019/4/30,10:30:00,24.9,24.95,24.9,24.95,356
2019/4/30,10:45:00,24.95,24.95,24.9,24.95,1020
2019/4/30,11:00:00,24.95,24.95,24.9,24.95,465
2019/4/30,11:15:00,24.95,24.95,24.9,24.95,420
2019/4/30,11:30:00,24.95,24.95,24.9,24.95,1439
2019/4/30,11:45:00,24.95,24.95,24.9,24.95,376
2019/4/30,12:00:00,24.95,24.95,24.9,24.9,1025
2019/4/30,12:15:00,24.95,24.95,24.9,24.95,655
2019/4/30,12:30:00,24.95,24.95,24.9,24.95,618
2019/4/30,12:45:00,24.95,24.95,24.9,24.95,775
2019/4/30,13:00:00,24.95,25,24.9,25,1464
2019/4/30,13:15:00,25,25,24.95,24.95,3810
2019/5/2,09:00:00,24.95,25,24.95,25,640
2019/5/2,09:15:00,25,25,24.95,25,512
2019/5/2,09:30:00,24.95,25,24.95,25,180
2019/5/2,09:45:00,25,25,24.95,25,1002
2019/5/2,10:00:00,25,25,24.95,25,236
2019/5/2,10:15:00,24.95,25,24.95,25,899
2019/5/2,10:30:00,25,25,24.95,25,353
2019/5/2,10:45:00,25,25,25,25,169
2019/5/2,11:00:00,25,25.05,25,25,296
2019/5/2,11:15:00,25,25.05,25,25,217
2019/5/2,11:30:00,25,25.05,25,25,400
2019/5/2,11:45:00,25,25.05,25,25.05,367
2019/5/2,12:00:00,25,25.05,25,25.05,389
2019/5/2,12:15:00,25.05,25.05,25,25,252
2019/5/2,12:30:00,25.05,25.05,25,25,199
2019/5/2,12:45:00,25,25.05,25,25,217
2019/5/2,13:00:00,25,25.05,24.95,25,1179
2019/5/2,13:15:00,25,25,24.9,24.9,1564
2019/5/3,09:00:00,24.95,25.05,24.95,25.05,852
2019/5/3,09:15:00,25.05,25.05,25,25,204
2019/5/3,09:30:00,25.05,25.05,25,25.05,372
2019/5/3,09:45:00,25,25.05,25,25,240
2019/5/3,10:00:00,25,25.05,25,25,350
2019/5/3,10:15:00,25,25.05,25,25,333
2019/5/3,10:30:00,25,25.05,25,25,396
2019/5/3,10:45:00,25,25.05,25,25,337
2019/5/3,11:00:00,25.05,25.05,25,25,495
2019/5/3,11:15:00,25,25.05,25,25.05,392
2019/5/3,11:30:00,25,25.05,25,25,334
2019/5/3,11:45:00,25.05,25.05,25,25.05,339
2019/5/3,12:00:00,25,25.05,25,25,475
2019/5/3,12:15:00,25.05,25.05,25,25.05,553
2019/5/3,12:30:00,25.05,25.1,25,25.05,347
2019/5/3,12:45:00,25.05,25.1,25.05,25.05,513
2019/5/3,13:00:00,25.05,25.1,25.05,25.05,605
2019/5/3,13:15:00,25.05,25.1,25.05,25.1,1276
2019/5/6,09:00:00,25,25.05,24.9,25,1202
2019/5/6,09:15:00,24.95,25,24.95,25,306
2019/5/6,09:30:00,25,25,24.95,25,925
2019/5/6,09:45:00,25,25.05,24.95,24.95,955
2019/5/6,10:00:00,25,25,24.9,24.95,938
2019/5/6,10:15:00,24.9,24.95,24.9,24.9,560
2019/5/6,10:30:00,24.9,24.95,24.85,24.9,2115
2019/5/6,10:45:00,24.85,24.9,24.8,24.85,1831
2019/5/6,11:00:00,24.8,24.9,24.8,24.9,1286
2019/5/6,11:15:00,24.9,24.95,24.9,24.9,592
2019/5/6,11:30:00,24.9,24.95,24.9,24.95,269
2019/5/6,11:45:00,24.9,24.95,24.9,24.9,311
2019/5/6,12:00:00,24.9,25,24.9,25,429
2019/5/6,12:15:00,25,25,24.95,25,336
2019/5/6,12:30:00,25,25.05,25,25,602
2019/5/6,12:45:00,25,25.05,24.95,25.05,824
2019/5/6,13:00:00,25.05,25.05,25,25.05,132
2019/5/6,13:15:00,25,25.05,24.95,25,896
2019/5/7,09:00:00,25,25,24.95,25,369
2019/5/7,09:15:00,25,25,24.95,25,159
2019/5/7,09:30:00,25,25,24.95,25,458
2019/5/7,09:45:00,25,25,24.95,25,209
2019/5/7,10:00:00,25,25,24.95,25,389
2019/5/7,10:15:00,25,25,24.95,25,353
2019/5/7,10:30:00,25,25,24.95,25,624
2019/5/7,10:45:00,25,25,24.95,25,718
2019/5/7,11:00:00,25,25.05,24.95,25,639
2019/5/7,11:15:00,25,25.05,25,25.05,679
2019/5/7,11:30:00,25.05,25.1,25.05,25.05,827
2019/5/7,11:45:00,25.05,25.1,25.05,25.1,628
2019/5/7,12:00:00,25.05,25.1,25.05,25.1,595
2019/5/7,12:15:00,25.1,25.1,25.05,25.05,727
2019/5/7,12:30:00,25.05,25.1,25.05,25.05,682
2019/5/7,12:45:00,25.1,25.1,25.05,25.05,794
2019/5/7,13:00:00,25.05,25.1,25,25.05,735
2019/5/7,13:15:00,25.05,25.1,25,25.1,2846
2019/5/8,09:00:00,25,25,24.9,24.95,889
2019/5/8,09:15:00,24.95,25,24.9,24.95,512
2019/5/8,09:30:00,25,25,24.95,24.95,443
2019/5/8,09:45:00,24.95,25.05,24.95,25,626
2019/5/8,10:00:00,25,25.05,25,25,873
2019/5/8,10:15:00,25,25.05,25,25,536
2019/5/8,10:30:00,25,25.05,25,25,932
2019/5/8,10:45:00,25,25,24.95,24.95,382
2019/5/8,11:00:00,25,25,24.95,24.95,267
2019/5/8,11:15:00,25,25,24.95,25,644
2019/5/8,11:30:00,24.95,25,24.95,24.95,451
2019/5/8,11:45:00,25,25,24.95,24.95,262
2019/5/8,12:00:00,25,25,24.95,24.95,299
2019/5/8,12:15:00,25,25,24.95,24.95,763
2019/5/8,12:30:00,25,25.05,24.95,25.05,362
2019/5/8,12:45:00,25.05,25.05,25,25.05,277
2019/5/8,13:00:00,25.05,25.05,25,25.05,1399
2019/5/8,13:15:00,25.05,25.05,25,25.05,1935
2019/5/9,09:00:00,24.9,24.9,24.8,24.9,2192
2019/5/9,09:15:00,24.9,24.95,24.85,24.85,1166
2019/5/9,09:30:00,24.85,24.9,24.85,24.9,513
2019/5/9,09:45:00,24.85,24.9,24.8,24.85,1615
2019/5/9,10:00:00,24.8,24.85,24.8,24.85,896
2019/5/9,10:15:00,24.8,24.85,24.8,24.8,1544
2019/5/9,10:30:00,24.8,24.85,24.8,24.85,771
2019/5/9,10:45:00,24.85,24.85,24.8,24.8,1422
2019/5/9,11:00:00,24.8,24.85,24.8,24.8,436
2019/5/9,11:15:00,24.85,24.85,24.8,24.85,364
2019/5/9,11:30:00,24.8,24.85,24.8,24.8,544
2019/5/9,11:45:00,24.85,24.85,24.8,24.8,543
2019/5/9,12:00:00,24.8,24.85,24.8,24.8,690
2019/5/9,12:15:00,24.8,24.85,24.8,24.8,562
2019/5/9,12:30:00,24.85,24.85,24.8,24.85,668
2019/5/9,12:45:00,24.8,24.85,24.75,24.8,818
2019/5/9,13:00:00,24.75,24.8,24.75,24.8,745
2019/5/9,13:15:00,24.75,24.8,24.7,24.7,3050
2019/5/10,09:00:00,24.7,24.7,24.55,24.7,2036
2019/5/10,09:15:00,24.7,24.75,24.65,24.7,867
2019/5/10,09:30:00,24.7,24.75,24.7,24.7,870
2019/5/10,09:45:00,24.7,24.8,24.7,24.8,745
2019/5/10,10:00:00,24.8,24.8,24.75,24.75,464
2019/5/10,10:15:00,24.75,24.75,24.7,24.7,261
2019/5/10,10:30:00,24.7,24.75,24.7,24.7,303
2019/5/10,10:45:00,24.7,24.75,24.65,24.65,1207
2019/5/10,11:00:00,24.65,24.7,24.6,24.6,856
2019/5/10,11:15:00,24.6,24.65,24.6,24.6,1025
2019/5/10,11:30:00,24.6,24.65,24.6,24.65,417
2019/5/10,11:45:00,24.6,24.65,24.6,24.6,206
2019/5/10,12:00:00,24.6,24.65,24.6,24.6,190
2019/5/10,12:15:00,24.6,24.65,24.6,24.65,533
2019/5/10,12:30:00,24.65,24.65,24.6,24.6,367
2019/5/10,12:45:00,24.6,24.6,24.55,24.6,870
2019/5/10,13:00:00,24.6,24.6,24.55,24.6,506
2019/5/10,13:15:00,24.6,24.6,24.55,24.55,1621
2019/5/13,09:00:00,24.55,24.6,24.5,24.55,981
2019/5/13,09:15:00,24.55,24.65,24.55,24.65,1012
2019/5/13,09:30:00,24.65,24.65,24.55,24.55,322
2019/5/13,09:45:00,24.6,24.6,24.55,24.6,654
2019/5/13,10:00:00,24.6,24.6,24.55,24.6,112
2019/5/13,10:15:00,24.6,24.6,24.55,24.6,229
2019/5/13,10:30:00,24.55,24.6,24.55,24.55,533
2019/5/13,10:45:00,24.6,24.6,24.55,24.6,690
2019/5/13,11:00:00,24.6,24.6,24.5,24.5,1286
2019/5/13,11:15:00,24.55,24.55,24.5,24.5,1296
2019/5/13,11:30:00,24.5,24.55,24.5,24.55,495
2019/5/13,11:45:00,24.5,24.55,24.5,24.55,561
2019/5/13,12:00:00,24.5,24.55,24.5,24.5,789
2019/5/13,12:15:00,24.5,24.55,24.45,24.5,1081
2019/5/13,12:30:00,24.45,24.5,24.45,24.45,862
2019/5/13,12:45:00,24.45,24.5,24.4,24.45,739
2019/5/13,13:00:00,24.45,24.45,24.4,24.45,654
2019/5/13,13:15:00,24.4,24.45,24.4,24.45,2481
2019/5/14,09:00:00,24.3,24.3,24.25,24.25,3570
2019/5/14,09:15:00,24.25,24.25,24.15,24.2,4315
2019/5/14,09:30:00,24.15,24.2,24.15,24.15,2836
2019/5/14,09:45:00,24.2,24.2,24.15,24.2,849
2019/5/14,10:00:00,24.2,24.25,24.15,24.2,3912
2019/5/14,10:15:00,24.2,24.25,24.15,24.2,1535
2019/5/14,10:30:00,24.15,24.2,24.15,24.2,1024
2019/5/14,10:45:00,24.15,24.2,24.15,24.2,1156
2019/5/14,11:00:00,24.15,24.15,24.1,24.15,4068
